Children Map for Subproblem Tree 23
======================================
Parent ID (x, y) -> [List of Children IDs (x, y)]
    0 (1, 15) -> [ 1 (1.90666, 14.5781); 536 (1.81235, 14.9664); 892 (1.11815, 14.6935); 1275 (1.64137, 14.5777); 1367 (1.18624, 14.3158); 1759 (1.00135, 14.4998); 2156 (1.57369, 14.3484); 2274 (1.23271, 14.5359); 2387 (0.746512, 14.4939); 2526 (1.08279, 14.7206); 2605 (0.639062, 14.7359); 2831 (1.17772, 14.6409); 2914 (1.12261, 14.041); 3039 (1.54981, 15.1768); 3251 (0.559551, 14.3845); 3386 (1.20922, 15.6585); 3780 (0.26662, 14.8612); 3889 (0.773004, 14.5879); 4366 (0.655026, 15.6767); 4632 (0.934491, 15.1947); 4809 (1.32933, 14.9078); 4953 (1.20964, 15.9156); 4969 (0.301342, 15.2766); 5147 (1.60276, 14.5448); 5174 (0.70217, 15.3533); 5209 (0.795675, 14.2394); 5301 (0.494109, 14.7756); 5538 (1.60914, 14.4703); 6120 (0.609126, 14.4655); 6346 (1.27463, 15.1064); 6916 (1.42897, 15.1056); 7726 (1.62117, 14.6191); 7805 (0.955136, 14.738); 7942 (0.724842, 14.7303); 8206 (1.79465, 14.4473); 8376 (1.71462, 15.1209); 8693 (0.424322, 15.3947); 8966 (1.53656, 14.8348); 9051 (1.29504, 14.8554); 9094 (0.596023, 14.9091); 9475 (1.04977, 15.1092); 9645 (1.0353, 15.561); 9726 (0.592647, 15.1432); 10091 (0.519131, 14.6489); 10249 (0.753432, 14.1123); 10625 (1.02268, 14.5137); 10713 (0.765792, 15.5185); 10802 (0.847834, 15.8572); 10984 (0.230616, 14.4638); 11099 (1.49481, 15.5204); 11336 (1.2745, 15.7659); 11466 (0.895268, 15.0229); 11584 (1.56742, 15.7065); 11599 (0.278599, 14.3958); 11671 (0.40504, 14.6594); 11971 (1.86897, 15.3016); 12015 (1.2056, 14.7317); 12027 (0.629757, 15.3144); 12040 (1.41604, 14.814); 12058 (0.701571, 14.435); 12513 (0.281934, 14.7526); 12696 (1.87979, 14.9286); 12777 (1.06648, 15.1254); 12853 (0.647662, 15.1387); 13036 (0.619401, 14.3967); 13522 (1.08237, 14.4301); 13643 (0.631127, 14.3467); 14088 (1.42239, 14.2195); 14205 (0.103234, 15.3873); 14266 (0.795847, 15.0308); 14318 (0.580105, 15.0731); 14441 (1.38715, 14.8364); 14466 (1.16741, 15.4166); 14550 (0.658221, 15.2216); 14711 (0.616717, 14.4751); 14748 (1.07949, 15.4498); 14749 (0.910584, 14.8709); 14916 (1.84069, 14.7018); 15163 (0.826813, 15.7318); 15322 (1.23355, 15.1969); 15386 (0.952644, 14.6219); 15401 (0.885424, 15.9155); 15571 (0.440113, 15.0761); 15664 (1.97424, 14.815); 15833 (1.79515, 15.1264); 16000 (1.36027, 14.3844); 16001 (0.507072, 14.6788); 16062 (0.181502, 15.4571); 16304 (0.331566, 15.6435); 16755 (0.59496, 14.9087); 16856 (0.464522, 15.837); 17497 (1.65716, 15.0031); 17741 (1.01053, 14.2107); 17748 (1.86498, 15.0698); 17815 (0.482975, 15.5474); 18228 (1.60485, 15.3019); 18649 (1.24264, 14.6305); 18835 (0.0865509, 15.0325); 19686 (0.0869089, 14.8772); 19770 (1.00793, 15.4203); 20346 (0.297521, 14.5265); 20853 (1.2627, 14.1128); 21375 (0.189055, 15.2042); 21882 (1.46974, 15.0436); 22325 (0.994731, 15.7); 22655 (0.939174, 15.0223); 23518 (0.233563, 14.4844); 23620 (1.34513, 14.9557); 23921 (1.02733, 14.9763); 23975 (1.5211, 15.2274); 24409 (0.460379, 14.7656); 24606 (1.59627, 14.9896); 24632 (1.6385, 14.7628); 24677 (1.63358, 15.4175); 24833 (1.14799, 14.0655); 25825 (1.42539, 15.2332); 26239 (1.4581, 15.7716); 27854 (1.47422, 14.6648); 28027 (0.420332, 14.2787); 28271 (0.295804, 15.4999); 29055 (1.51405, 15.0448); 29089 (0.326273, 15.7235); 29839 (0.676092, 14.115); 30046 (1.00525, 15.8373); 30349 (0.525378, 15.1829); 30573 (0.849619, 15.8311); 30576 (0.103207, 14.9485); 30830 (0.477529, 15.3998); 30970 (0.137476, 14.6548); 31176 (1.36224, 15.6359); 31273 (1.56012, 15.1666); 31737 (0.542433, 14.6476); 31908 (1.11337, 14.3272); 32493 (0.0847917, 15.2685); 32537 (0.792412, 14.2466); 32795 (0.628199, 15.9178); 32949 (0.964734, 15.8938); 33290 (1.84123, 14.5716); 33712 (0.369364, 14.7783); 34271 (1.75401, 14.5932); 34922 (0.746468, 15.0198); 34970 (0.137623, 15.2885); 35392 (1.94095, 15.1252); 35891 (0.2283, 14.7728); 36026 (1.63685, 15.3532); 36067 (1.3331, 14.3607); 36159 (0.955944, 15.7775); 36962 (1.6372, 14.7057); 37033 (1.17572, 14.4995); 37139 (1.12917, 15.4311); 37849 (0.182398, 14.9125); 38033 (1.04033, 14.8958); 38215 (0.364344, 14.7675); 39174 (0.451618, 15.427); 39262 (1.77045, 15.4533); 39502 (0.770095, 15.349); 40211 (1.08492, 14.9815); 40895 (1.87678, 15.4453); 41073 (1.2896, 14.1324); 41166 (0.114238, 14.7869); 41666 (1.59429, 14.6731); 41715 (0.243215, 15.4026); 42175 (1.03528, 14.8272); 42426 (1.17981, 15.2692); 42547 (1.32682, 15.726); 43751 (1.07121, 15.0292); 43880 (1.54207, 15.1252); 44608 (0.111789, 15.437); 44665 (1.75311, 14.8557); 44982 (1.54597, 14.8447); 44992 (1.69269, 15.652); 45910 (1.26176, 14.9591); 45917 (1.6043, 14.4494); 45928 (0.938868, 14.2359); 46209 (1.88124, 14.6361); 46296 (1.55993, 15.6286); 47186 (0.828699, 14.2347); 47351 (0.279203, 14.7914); 47476 (0.0945773, 14.6125); 47939 (0.31628, 15.6557); 48177 (0.921352, 14.6951); 48388 (0.868373, 15.5601); 48977 (0.92209, 14.705); 49303 (1.33751, 15.1028); 49472 (1.35325, 14.4786); 50607 (0.340073, 15.5878); 50890 (0.579947, 15.2746); 50957 (0.0636812, 14.8541); 51124 (0.8316, 14.8085); 51366 (0.575964, 14.6636); 52590 (1.39959, 14.6111); 52925 (1.15085, 15.5441); 53065 (0.908047, 14.8635); 53838 (1.34273, 14.6741); 54339 (1.73981, 14.6325); 54928 (0.567763, 15.4401); 55493 (1.20577, 14.1309); 55532 (1.88103, 14.533); 55576 (0.441248, 15.1482); 55787 (1.11642, 15.0892); 55797 (0.475262, 15.4579); 56314 (1.27519, 14.8978); 56324 (1.25689, 14.3945); 56758 (0.683542, 15.9004); 56760 (0.484572, 15.0802); 56894 (1.24516, 15.1803); 57118 (1.26842, 14.6668); 57205 (0.336227, 14.8273); 57345 (1.13139, 15.3205); 58941 (0.575361, 14.8386); 61024 (0.535121, 14.7234); 61089 (1.67885, 14.5521); 61126 (1.96796, 14.9435); 61375 (0.796933, 15.1214); 62036 (0.608719, 15.1708); 62340 (1.74879, 14.6053); 62414 (1.66967, 15.2401); 62593 (0.887261, 14.7742); 62943 (0.396771, 15.0892); 62970 (1.583, 14.5824); 63151 (0.472884, 15.7664); 63976 (0.403988, 15.2725); 64265 (1.65761, 14.8389); 65227 (0.0805745, 15.043); 65275 (0.689623, 15.4986); 66145 (1.10063, 15.4031); 66225 (1.71521, 15.2473); 66323 (0.496361, 14.8049); 67099 (0.71895, 15.3263); 67299 (0.501809, 14.3651); 67485 (0.5167, 14.7538); 67524 (0.59533, 15.2207); 68369 (1.32288, 14.8117); 68371 (0.324481, 14.6152); 69044 (1.28143, 14.8058); 69683 (0.341968, 14.7501); 70443 (1.68386, 15.692); 70500 (1.1305, 14.6946); 70615 (1.02765, 14.4979); 70626 (0.754175, 15.1786); 70678 (1.67606, 15.2124); 70956 (1.36032, 15.0268); 71269 (1.1634, 15.6152); 71391 (0.973573, 14.7829); 72043 (1.48304, 15.2041); 72062 (1.96902, 14.9682); 72363 (0.486228, 15.3211); 72587 (0.660605, 15.8596); 72855 (1.81263, 15.0247); 73480 (1.31036, 15.5416); 74037 (1.26161, 14.4623); 74396 (1.81138, 14.55); 74983 (0.540084, 15.6977); 75169 (0.40141, 14.2178); 75197 (1.54935, 15.36); 75376 (0.805798, 14.5802); 76001 (0.722597, 14.2393); 76718 (0.224557, 14.4691); 76806 (0.392687, 14.6005); 77137 (1.70637, 14.4915); 77321 (0.235253, 15.4011); 77453 (0.539031, 15.1453); 77689 (0.538297, 15.7647); 77719 (0.83884, 15.5315); 77917 (0.359461, 15.1083); 78085 (0.709099, 15.0695); 78106 (1.53853, 14.8512); 79046 (1.58117, 15.5337); 79218 (0.183638, 14.5658); 79482 (1.7216, 14.9942); 79527 (0.381532, 14.7177); 79824 (1.61261, 15.4265); 79893 (1.36865, 15.4963); 80330 (1.25101, 14.5085); 80447 (0.0981748, 15.2799); 80535 (0.481808, 15.6438); 81455 (0.337719, 14.6672); 81886 (0.576585, 14.9767); 82388 (0.79383, 14.2195); 82423 (1.24214, 14.3465); 82534 (1.24793, 15.0774); 82635 (0.644176, 14.6979); 82884 (1.67734, 14.3787); 82958 (1.08881, 15.9217); 83263 (0.473424, 14.623); 83720 (1.71937, 14.5757); 84042 (0.859163, 15.8072); 84294 (0.538977, 15.0711); 84338 (0.95757, 14.6818); 84584 (0.595455, 14.5103); 84605 (0.858728, 14.9745); 84860 (1.53853, 14.3739); 85190 (0.411179, 14.5531); 85438 (0.587145, 14.8628); 86309 (1.15612, 15.4313); 86358 (0.0499388, 14.878); 86575 (1.44988, 14.5613); 86579 (0.931523, 15.0505); 86699 (1.18721, 15.2936); 86934 (1.83595, 14.4799); 87014 (1.3679, 15.4922); 88234 (0.624761, 14.9649); 88690 (0.536543, 14.2131); 89172 (1.15528, 15.721); 89177 (1.46339, 14.3905); 90624 (1.80231, 15.2714); 90625 (1.27794, 14.6638); 90629 (1.30855, 15.8674); 90787 (1.10586, 14.5737); 90974 (0.931244, 15.9169); 91656 (0.826028, 14.416); 91740 (0.737863, 15.8396); 92453 (0.800363, 15.7977); 94017 (1.40138, 15.4734); 94093 (0.613505, 14.6632); 94180 (1.02392, 14.4251); 94757 (0.944101, 14.0292); 95017 (1.22749, 14.7023); 95934 (1.37933, 14.3471); 95958 (0.472021, 15.4613); 96385 (0.398398, 15.3019); 96631 (1.01946, 14.1381); 96760 (0.547333, 14.2674); 96777 (0.246326, 14.5782); 96785 (1.5557, 15.1778); 97534 (0.674948, 15.7173); 98460 (0.235447, 14.7379); 98622 (1.86638, 14.9458); 99457 (0.170416, 15.4877); 99652 (1.37389, 15.1712); 99709 (0.705775, 14.6977); 99808 (1.40939, 15.1826); ]
    1 (1.90666, 14.5781) -> [ 636 (2.59442, 14.286); 34692 (2.4506, 14.3262); 91897 (2.44955, 14.3263); ]
    2 (2.50184, 15.3817) -> [ ]
    75088 (1.11688, 22.6462) -> [ ]
    75089 (24.6366, 26.6422) -> [ ]
    75090 (0.631289, 4.14427) -> [ ]
    75091 (12.0082, 0.85437) -> [ 39077 (12.8564, 1.26578); ]
    75093 (12.7722, 24.6359) -> [ ]
    75094 (0.366021, 5.77275) -> [ 13176 (0.37313, 5.75007); 32829 (0.534114, 5.40335); 33278 (0.524292, 5.36485); 80743 (0.490894, 5.45295); ]
    75095 (4.41016, 5.46251) -> [ 63470 (5.22799, 5.2559); ]
    75096 (10.0357, 18.0861) -> [ ]
    75097 (4.36688, -0.382973) -> [ ]
    75098 (4.62299, -0.299869) -> [ ]
    75099 (23.0303, 7.07579) -> [ ]
    75100 (5.66327, -1.25239) -> [ ]
    75101 (9.41495, -0.272238) -> [ ]
    75102 (12.0635, 5.67966) -> [ 19637 (12.3605, 6.23456); 41034 (12.1787, 5.88785); ]
    75103 (24.1963, 6.06975) -> [ ]
    75104 (8.16684, 6.09645) -> [ ]
    75105 (21.3758, 24.5199) -> [ ]
    75106 (18.4043, -4.34529) -> [ ]
    75107 (11.0291, 0.00695265) -> [ ]
    75108 (15.2943, 22.2398) -> [ ]
    75109 (9.95836, -0.0588652) -> [ ]
    75110 (23.7495, 22.7832) -> [ 46105 (23.5484, 23.059); ]
    75111 (13.445, 26.0688) -> [ ]
    75112 (15.5623, -0.871955) -> [ ]
    75113 (1.51066, 9.48813) -> [ ]
    75114 (9.58318, 0.677428) -> [ 99444 (10.5325, 0.861149); ]
    75115 (16.41, 10.8706) -> [ ]
    75116 (20.0821, 20.106) -> [ ]
    75117 (22.6205, 9.62912) -> [ ]
    75118 (20.9665, 21.751) -> [ 39396 (20.7886, 22.1126); ]
    75119 (5.58697, 3.01288) -> [ 44010 (5.8773, 2.90451); ]
    75120 (8.26372, 15.2735) -> [ 26275 (8.44865, 15.1843); ]
    75121 (23.0946, 10.4626) -> [ ]
    75122 (0.497876, -4.44596) -> [ 28070 (0.577673, -4.65603); 55368 (0.565833, -4.63642); ]
    75123 (17.4406, 9.2444) -> [ ]
    75124 (16.1174, 1.36273) -> [ ]
    75125 (21.5276, 16.5235) -> [ 96771 (21.1207, 17.0563); ]
    75126 (21.8688, 3.23009) -> [ ]
    75127 (1.8624, -3.19696) -> [ ]
    75128 (7.10345, 7.62951) -> [ 9281 (7.46874, 7.81382); 56940 (7.94299, 8.12984); 59734 (7.83257, 8.04752); 76164 (7.43592, 7.78388); ]
    75129 (14.687, 21.5864) -> [ ]
    75130 (1.60492, -1.37468) -> [ ]
    75131 (24.1708, 23.2962) -> [ 82832 (23.7713, 24.0241); ]
    75132 (13.0263, 23.543) -> [ ]
    75133 (0.994232, 10.0638) -> [ 15107 (1.17264, 9.74028); 33583 (1.23697, 9.63672); 36917 (1.12301, 9.82303); ]
    75134 (13.7516, 6.71256) -> [ ]
    75136 (3.40393, 17.0322) -> [ 35301 (4.12562, 17.4361); ]
    75138 (6.48361, 4.6221) -> [ 22698 (7.00897, 4.63142); ]
    75139 (7.0909, 14.2885) -> [ 11015 (8.00335, 14.196); 27019 (8.04255, 14.1937); 31543 (7.77987, 14.3191); 47156 (7.15696, 14.2978); 56449 (7.3787, 14.3391); ]
    75140 (13.8385, 24.8215) -> [ ]
    75141 (22.2635, 13.6022) -> [ ]
    75142 (3.70524, 7.38755) -> [ 4654 (4.08578, 7.22153); 8022 (4.41023, 7.13197); 92681 (4.21116, 7.20926); ]
    75143 (0.276677, 23.32) -> [ 1478 (0.288233, 23.9843); 1602 (0.246909, 24.076); 37845 (0.26541, 23.8355); ]
    75144 (18.043, 1.88966) -> [ ]
    75145 (5.47903, 18.8928) -> [ ]
    75146 (12.7875, -0.978315) -> [ 12548 (13.508, -0.753933); 17389 (13.0704, -0.862162); 20474 (13.1042, -0.9095); 40114 (12.9567, -0.921934); ]
    75147 (19.3284, 8.33239) -> [ ]
    75148 (19.7989, -0.0709198) -> [ ]
    75149 (18.7783, 0.935037) -> [ 48345 (19.0901, 1.14125); ]
    75150 (22.9506, 29.414) -> [ 98397 (22.7023, 29.7005); ]
    75151 (14.9289, 23.1807) -> [ ]
    75152 (3.63027, -1.81103) -> [ ]
    75153 (8.76416, 2.42742) -> [ ]
    75154 (12.9688, 27.9688) -> [ ]
    75157 (7.40294, 18.8107) -> [ ]
    75158 (9.00248, 17.1013) -> [ ]
    75159 (4.16415, 22.3413) -> [ ]
    75160 (21.9421, 19.6077) -> [ ]
    75161 (14.9435, 15.5859) -> [ 83122 (14.4507, 15.6831); ]
    75162 (19.8002, 25.8754) -> [ ]
    75166 (18.1348, 5.56866) -> [ ]
    75167 (10.2061, 25.3931) -> [ 8259 (10.7856, 25.6825); 22269 (10.9031, 25.7451); 41492 (10.6276, 25.6065); 45815 (10.5322, 25.5823); ]
    75168 (8.76697, 4.3295) -> [ 64434 (9.44966, 4.67328); ]
    75169 (0.40141, 14.2178) -> [ 41542 (0.0332033, 13.691); ]
    75171 (7.80796, 1.19143) -> [ ]
    75174 (14.3522, 16.9506) -> [ ]
    75175 (15.0003, -1.09767) -> [ ]
    75176 (13.0806, -0.208192) -> [ 52801 (13.5539, -0.000758409); 66382 (13.4785, -0.0568363); ]
    75177 (5.19929, 3.31449) -> [ 61840 (5.98423, 3.12201); ]
    75178 (24.9494, 22.1665) -> [ 94662 (24.7731, 23.0531); ]
    75179 (17.6019, 24.7713) -> [ ]
    75180 (1.82504, 4.19662) -> [ ]
    75182 (20.4971, 0.0495192) -> [ ]
    75184 (19.9324, 2.31727) -> [ ]
    75185 (10.1, 21.3146) -> [ 55373 (10.7242, 21.739); 87299 (10.4264, 21.5503); ]
    75186 (16.5926, 6.06933) -> [ 22414 (16.651, 6.99994); 38940 (16.6844, 6.68432); 57912 (16.6589, 7.00559); 73127 (16.6875, 6.87875); ]
    75187 (18.2043, 5.54545) -> [ ]
    75188 (13.8641, 17.2616) -> [ 99121 (13.2461, 17.2671); ]
    75189 (14.3933, 27.008) -> [ ]
    75190 (16.614, 3.01948) -> [ ]
    75191 (3.58008, 6.53983) -> [ ]
    75192 (11.1742, 20.822) -> [ ]
    75193 (8.30471, 25.8911) -> [ ]
    75194 (10.3206, 24.0984) -> [ 40722 (11.0473, 24.4246); ]
    75195 (14.7086, 18.5626) -> [ ]
    75196 (19.1985, 13.2952) -> [ ]
    75197 (1.54935, 15.36) -> [ 118 (2.28343, 15.7841); 53887 (1.99341, 15.6175); 79304 (2.19355, 15.7267); ]
    75198 (22.193, 24.7944) -> [ 87726 (21.4839, 25.2521); ]
    75199 (18.4939, 24.0362) -> [ ]
    75200 (10.9865, 4.13369) -> [ ]
    75202 (23.1852, 1.30567) -> [ ]
    75203 (2.56491, 6.75142) -> [ ]
    75204 (5.18503, -1.67808) -> [ ]
    75205 (2.53234, 1.48373) -> [ ]
    75206 (18.4156, 28.511) -> [ ]
    75207 (23.2153, -1.7013) -> [ ]
    75209 (21.8986, 26.3473) -> [ 98410 (21.5036, 26.5906); 98935 (21.6033, 26.5448); ]
    75210 (17.2696, 0.0584382) -> [ ]
    75211 (10.2127, 0.88869) -> [ ]
    75212 (4.88944, 24.8817) -> [ 27487 (4.9246, 24.9491); ]
    75213 (6.08973, 10.3132) -> [ 14249 (6.97436, 10.5523); 31818 (6.39543, 10.3678); 59106 (6.14603, 10.3176); ]
    75214 (23.646, -3.35883) -> [ 59083 (24.3868, -3.32673); ]
    75215 (0.631711, -1.50541) -> [ ]
    75217 (19.9231, 17.9653) -> [ ]
    75218 (3.87033, -2.0895) -> [ 35702 (4.30084, -2.59468); 41504 (4.32033, -2.61546); 70799 (4.25863, -2.53964); ]
    75219 (10.6498, 25.1745) -> [ 96000 (11.1249, 25.3941); ]
    75220 (14.3057, 1.3337) -> [ 4581 (14.6022, 1.54109); 8864 (14.9796, 1.81471); 33178 (14.6521, 1.59049); 39702 (15.0926, 1.9368); 50342 (14.3989, 1.37436); 54338 (14.8658, 1.73439); 59804 (14.616, 1.53419); 87183 (14.5231, 1.46231); 93071 (14.7704, 1.64161); 98874 (14.6401, 1.52659); ]
    75221 (14.1454, 9.20752) -> [ ]
    75222 (19.8156, 5.24751) -> [ ]
    75223 (13.7007, 1.72099) -> [ ]
    75225 (11.6818, 22.1315) -> [ ]
    75226 (21.2845, 28.7662) -> [ 32043 (20.6972, 29.4637); 42891 (20.7532, 29.2461); 56014 (20.8745, 29.1569); ]
    75227 (19.2167, 29.6296) -> [ ]
    75228 (16.0068, 27.7059) -> [ ]
    75229 (18.0714, 14.5282) -> [ ]
    75230 (15.8664, -4.19362) -> [ ]
    75231 (16.727, 3.88803) -> [ ]
    75232 (20.7548, 6.53041) -> [ ]
    75233 (2.66929, 9.86773) -> [ 22900 (2.80097, 9.83006); 26097 (2.89454, 9.79866); 35425 (3.06736, 9.66663); ]
    75234 (5.60202, -2.34807) -> [ 46769 (6.38375, -2.89626); ]
    75235 (9.33078, 28.9853) -> [ 34753 (9.91464, 29.584); 43078 (9.92335, 29.5867); 51596 (9.891, 29.6168); ]
    75236 (24.0951, 16.5226) -> [ 1140 (23.9952, 16.6558); 11347 (23.8491, 16.8728); 28137 (23.9107, 16.7814); 44100 (23.7514, 16.9634); ]
    75237 (21.616, 27.4584) -> [ 22244 (21.385, 27.5747); 53193 (21.2369, 27.6653); 80490 (21.5352, 27.5207); 83027 (21.4294, 27.5678); 91043 (21.1723, 27.7351); ]
    75238 (4.48149, 6.32802) -> [ 10431 (4.99778, 6.21452); ]
    75239 (8.2197, 8.54816) -> [ ]
    75240 (6.87436, -2.69805) -> [ ]
    75241 (19.9065, 17.8991) -> [ ]
    75243 (0.324509, -3.34447) -> [ ]
    75244 (20.854, 4.51625) -> [ ]
    75245 (3.54154, 17.3418) -> [ 34609 (3.95585, 17.5815); 74417 (3.73374, 17.4511); ]
    75246 (21.6381, 4.6864) -> [ ]
    75247 (0.850992, 18.3614) -> [ 67874 (0.867145, 18.6963); ]
    75248 (7.76928, -4.15236) -> [ 858 (8.07542, -4.2944); 11722 (8.12685, -4.30333); 21783 (8.26124, -4.41488); 41008 (8.40872, -4.48441); ]
    75249 (6.8927, 15.5166) -> [ 93623 (7.74143, 15.5866); ]
    75251 (11.4505, 23.0498) -> [ ]
    75252 (17.5408, 11.2847) -> [ ]
    75253 (24.3471, 27.8994) -> [ ]
    75254 (5.51743, 12.6583) -> [ ]
    75255 (22.2444, 8.55577) -> [ 96062 (22.3189, 9.32121); ]
    75256 (2.30021, 26.6788) -> [ 93087 (2.48457, 27.4933); ]
    75257 (5.17094, 14.185) -> [ 66343 (5.41703, 14.3432); 75522 (5.30573, 14.3074); ]
    75258 (8.19033, 20.8945) -> [ 717 (8.46404, 20.9485); 18345 (8.33287, 20.9366); 46358 (8.46331, 20.9449); 66827 (8.92457, 21.0511); ]
    75259 (24.6306, 28.4322) -> [ 27848 (24.443, 29.0325); 54943 (24.3443, 29.2969); 90589 (24.453, 29.0578); ]
    75260 (18.31, 6.61367) -> [ ]
    75262 (21.4222, 17.1559) -> [ ]
    75263 (22.1192, 11.7271) -> [ ]
    75264 (5.11984, 5.7008) -> [ ]
    75265 (21.1116, 13.856) -> [ ]
    75266 (13.6422, 10.426) -> [ ]
    75267 (22.0405, -4.81566) -> [ ]
    75268 (15.2072, 8.19188) -> [ 32243 (14.9118, 8.94877); 36205 (14.9783, 8.79493); ]
    75269 (11.4215, 9.25365) -> [ ]
    75270 (22.0394, 4.61703) -> [ ]
    75271 (24.4552, 5.01242) -> [ ]
    75272 (10.2342, 1.89189) -> [ ]
    75273 (17.0922, 9.15019) -> [ ]
    75274 (18.2744, 16.2001) -> [ 96239 (17.7652, 16.779); ]
    75275 (13.7782, -4.3066) -> [ ]
    75276 (5.47236, 3.59875) -> [ ]
    75277 (1.13306, 23.257) -> [ ]
    75278 (11.8394, 21.1123) -> [ ]
    75279 (24.4929, 16.4134) -> [ ]
    75280 (6.79634, -3.71876) -> [ ]
    75281 (11.0281, 20.2427) -> [ ]
    75282 (16.8332, -2.35877) -> [ ]
    75283 (16.7263, 10.8517) -> [ ]
    75285 (11.5381, -3.83468) -> [ ]
    75286 (11.7074, 6.66937) -> [ ]
    75287 (9.22266, -3.06978) -> [ 45333 (9.86181, -3.29902); ]
    75288 (5.73466, 3.6087) -> [ ]
    75289 (2.51995, 3.08438) -> [ 66435 (3.1385, 2.42421); ]
    75290 (1.76923, 12.4185) -> [ ]
    75291 (23.7388, 28.4104) -> [ 56822 (23.5319, 28.7425); ]
    75292 (21.7668, 18.9319) -> [ ]
    75293 (24.2102, 20.446) -> [ 70483 (23.9252, 20.9238); ]
    75294 (2.17665, 25.4687) -> [ ]
    75295 (3.367, 16.6151) -> [ 82322 (3.61215, 16.7424); ]
    75296 (18.1453, 4.41683) -> [ ]
    75297 (15.5228, 21.4945) -> [ ]
    75298 (16.0762, 1.55626) -> [ ]
    75299 (3.73575, -2.87532) -> [ ]
    75300 (3.91145, 12.8648) -> [ 4261 (4.51717, 13.2906); 48930 (4.78364, 12.8547); 99528 (4.81749, 12.9115); ]
    75301 (15.619, 4.69805) -> [ ]
    75302 (1.25488, -0.234382) -> [ 65625 (1.3246, -0.34802); ]
    75305 (8.59386, 25.0514) -> [ ]
    75306 (10.0802, 0.995923) -> [ ]
    75307 (11.4625, 1.31222) -> [ ]
    75308 (4.73361, 29.351) -> [ ]
    75309 (14.5557, -0.283294) -> [ ]
    75310 (20.1458, 7.25292) -> [ ]
    75311 (8.43288, 24.174) -> [ ]
    75312 (10.9507, 26.0001) -> [ ]
    75313 (11.3649, 17.9089) -> [ 16269 (11.9503, 17.7455); 54149 (12.175, 17.6837); 65538 (12.2336, 17.6623); ]
    75315 (6.11771, -0.551056) -> [ ]
    75317 (14.8848, -4.33928) -> [ ]
    75318 (6.92075, 1.93244) -> [ ]
    75319 (19.0683, 16.0407) -> [ 36997 (18.6559, 16.6273); 47365 (18.6151, 16.6677); ]
    75320 (1.45685, 20.2294) -> [ 50768 (1.50066, 20.3755); 80286 (1.56857, 20.687); ]
    75321 (1.57946, 10.9636) -> [ 4882 (1.82656, 10.6042); 14086 (1.87954, 10.5411); 15395 (2.02965, 10.4093); 43386 (1.90124, 10.529); 49543 (1.88734, 10.565); ]
    75322 (8.96803, 22.2918) -> [ 6080 (9.71581, 22.4537); 9167 (9.19543, 22.356); 13780 (9.40967, 22.4327); 25151 (9.33004, 22.391); 73174 (9.33338, 22.3905); 88218 (9.46431, 22.463); ]
    75323 (7.42686, 10.342) -> [ 14753 (7.93619, 10.6663); ]
    75324 (14.7122, 26.2461) -> [ ]
    75325 (11.1576, 2.27472) -> [ ]
    75326 (23.7983, -2.81765) -> [ ]
    75327 (0.582503, 0.206581) -> [ 44945 (0.806806, -0.325686); ]
    75328 (21.8954, 7.52582) -> [ ]
    75331 (23.1507, 2.62797) -> [ ]
    75332 (18.2303, 0.655805) -> [ ]
    75333 (19.6217, 24.3457) -> [ ]
    75334 (12.9461, 25.969) -> [ ]
    75335 (0.701409, 2.54318) -> [ ]
    75336 (10.3711, 16.3094) -> [ 36807 (10.4032, 16.2068); ]
    75337 (0.918101, 23.6765) -> [ ]
    75338 (17.1079, 10.6031) -> [ ]
    75339 (6.84113, 17.5665) -> [ 71082 (6.88502, 17.5754); ]
    75340 (20.8801, 25.6825) -> [ ]
    75341 (14.6178, 3.44221) -> [ ]
    75342 (9.5889, 28.4446) -> [ ]
    75343 (1.32226, 7.20314) -> [ 78692 (1.72421, 6.86966); ]
    75344 (15.7779, 26.0542) -> [ ]
    75345 (10.3462, 4.02483) -> [ ]
    75346 (15.0519, 5.71714) -> [ ]
    75347 (2.09507, 9.99601) -> [ ]
    75348 (11.5644, 24.038) -> [ ]
    75349 (22.3213, 1.55513) -> [ ]
    75350 (2.89821, 23.3726) -> [ 458 (3.04847, 23.743); 59112 (3.19669, 24.0886); 80419 (3.13323, 23.9786); ]
    75351 (21.023, 23.1787) -> [ 81025 (20.9537, 23.3157); ]
    75352 (21.313, 25.239) -> [ ]
    75353 (24.6148, 20.9536) -> [ 22509 (24.4782, 21.3155); 23997 (24.4323, 21.4246); ]
    75354 (14.625, -1.48764) -> [ ]
    75355 (9.74266, 3.71261) -> [ 49720 (9.95047, 3.83215); 68027 (10.4616, 4.14944); ]
    75356 (15.0587, -0.048493) -> [ ]
    75357 (8.51116, 8.87947) -> [ 49330 (9.00592, 9.47001); ]
    75358 (6.37654, -0.329808) -> [ 87904 (7.00498, -0.510375); ]
    75359 (10.2927, 6.4236) -> [ 21450 (10.5569, 6.84618); 25817 (10.7572, 7.30615); 34151 (10.7851, 7.25453); 60267 (10.5027, 6.74762); 90599 (10.6855, 7.11003); ]
    75360 (9.45747, 0.903392) -> [ ]
    75362 (4.71692, 8.1701) -> [ ]
    75363 (13.7667, 16.9882) -> [ ]
    75364 (8.37341, 20.4982) -> [ ]
    75365 (9.95782, 0.535203) -> [ ]
    75366 (24.4106, 3.69733) -> [ ]
