Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
1.68383,5.47407,1.10138,"1;1.23163;1.37057;1.56506;1.97678;2.21731;2.54133;2.64599;2.79604;2.95479;3.19416;3.45718;3.57626;3.96288;4.40364;4.71484;5.35592;6.37613;7.37238;8.21275;9.60346;9.95195;11.3583;12.1749;12.7122;13.269;14.7907;16.0516;17.1096;17.3059;18.2424;18.6994;19.5334;20.0585;20.7491;21.0133;21.883;22.1039;22.32;22.3739;22.6203;22.8811;23.0037;22.9977;22.9761;22.8472;22.5891;22.2984;22.0657;21.7814;21.1922;21","15;14.7602;14.5522;14.1557;12.4586;11.2428;9.68048;9.27871;8.75028;8.24566;7.61138;7.01495;6.78381;6.10946;5.54388;5.21742;4.68765;4.16788;3.83631;3.63578;3.4592;3.43145;3.40473;3.4309;3.45872;3.50527;3.73289;4.04729;4.39033;4.47223;4.89538;5.13495;5.64853;6.02751;6.61424;6.906;7.87526;8.2229;8.60939;8.72262;9.30901;10.0687;10.9882;11.561;11.8791;12.5464;13.2017;13.6559;13.985;14.3142;14.8503;15",2.96695,"0.2;0.4;0.4"
1.70021,5.46104,1.11387,"1;1.42796;1.81274;2.04831;2.33991;2.58358;2.91224;3.26751;3.50926;3.58701;3.80063;4.27446;4.63717;4.93419;5.01618;5.29682;5.80535;6.55574;6.73885;7.31031;8.00701;8.72867;9.42948;10.5049;11.7553;12.1168;12.4919;12.9483;14.1153;15.3307;16.0061;16.8338;18.0196;18.8386;19.0145;19.6289;20.017;20.6833;20.9529;21.3718;21.4857;22.0745;22.4569;22.9505;23.0992;23.1859;23.252;23.2493;23.2445;23.1923;23.1295;23.0103;22.7885;22.5148;21.9949;21.4904;21.2373;21","15;14.3646;13.3399;12.2551;10.6174;9.55614;8.39833;7.35753;6.82908;6.66951;6.29944;5.68553;5.31453;5.03092;4.96933;4.76478;4.43502;4.06968;4.00733;3.85079;3.67716;3.55694;3.49295;3.41979;3.43707;3.45437;3.48503;3.53022;3.67557;3.92272;4.08101;4.32469;4.77057;5.16866;5.26334;5.6267;5.88853;6.37347;6.61324;7.01258;7.12656;7.85092;8.41073;9.51381;10.026;10.4663;11.1314;11.3406;11.4081;12.0283;12.3919;12.7966;13.3231;13.7209;14.2896;14.692;14.8558;15",3.40473,"0.2;0.5;0.3"
1.72558,5.43683,1.1317,"1;1.31692;1.51846;1.63816;1.8473;1.93539;2.25555;2.55222;2.77585;2.93119;3.13744;3.41446;3.61878;3.86876;4.25663;4.36865;4.6414;5.09832;5.82429;6.41612;6.66081;7.08595;7.40886;7.67166;8.37223;9.07616;9.36933;9.68275;10.4969;11.1005;11.9005;13.4127;14.6904;15.6701;16.1826;16.7873;17.4013;18.3226;18.894;19.7025;20.6012;21.1468;21.3474;21.5284;21.7988;21.843;22.3019;22.4595;22.644;22.9289;23.2348;23.4086;23.4703;23.5564;23.5954;23.5374;23.2857;23.2189;23.0009;22.9254;22.8253;22.5201;21.8141;21.6355;21","15;14.6463;14.2574;13.9229;13.016;12.6175;11.0499;9.68719;8.81462;8.26825;7.63081;6.95646;6.54476;6.10785;5.58389;5.45248;5.14354;4.76032;4.3421;4.07087;3.98556;3.85416;3.77009;3.71186;3.59202;3.49809;3.46981;3.44017;3.40417;3.40191;3.41841;3.51573;3.71813;3.93618;4.06722;4.25954;4.47507;4.85794;5.14034;5.59593;6.18385;6.60849;6.78214;6.95382;7.21834;7.26367;7.80571;8.01883;8.29804;8.79832;9.43586;9.91284;10.1778;10.7195;11.5255;12.0113;12.7935;12.9345;13.331;13.4534;13.5949;13.9325;14.5206;14.6307;15",3.83356,"0.2;0.6;0.2"
1.74093,5.42925,1.14329,"1;1.25446;1.36712;1.57408;1.74438;2.05096;2.26968;2.33666;2.52313;2.60151;2.71872;2.98405;3.33188;3.58157;3.89006;4.3234;4.64106;4.90386;5.47574;5.82128;6.74711;7.28002;7.57633;8.67645;9.68434;9.92059;10.2784;11.3591;12.0485;12.5021;13.6422;14.3236;14.9975;15.5148;15.8243;16.7267;16.8952;17.8969;18.5703;19.1105;19.705;20.1943;20.7096;21.3889;21.8638;22.4423;22.9893;23.3368;23.5681;23.6936;23.7762;23.8507;23.8463;23.8418;23.7725;23.6057;23.4067;23.1365;22.7623;22.4062;22.0386;21.6856;21.3934;21","15;14.7028;14.518;14.1104;13.6914;12.2239;11.0162;10.6771;9.85516;9.52344;9.06931;8.17421;7.24258;6.66029;6.0813;5.5314;5.16304;4.90913;4.52322;4.34221;3.97119;3.81262;3.74471;3.54706;3.43421;3.41402;3.39179;3.37866;3.40444;3.43023;3.55219;3.64191;3.76841;3.88779;3.9635;4.22743;4.28363;4.65029;4.93923;5.19612;5.50821;5.80805;6.18038;6.69261;7.1417;7.80754;8.59676;9.2166;9.83137;10.1746;10.5324;10.991;11.6735;11.7955;12.1783;12.6538;13.0203;13.4043;13.7974;14.1185;14.4004;14.6188;14.7809;15",4.26299,"0.2;0.7;0.1"
1.77044,5.41947,1.1654,"1;1.16871;1.44877;1.7069;1.84061;2.15699;2.48383;2.70656;3.1609;3.44633;3.81296;3.8824;4.37792;4.50843;4.98359;5.05876;5.87689;6.54435;6.77664;7.55962;7.97353;8.18863;9.15092;9.34066;9.61822;10.4267;11.8518;12.7511;13.0532;14.088;14.6401;15.7982;16.8709;17.4971;18.4777;19.1833;20.2435;20.6905;21.32;21.8834;22.1025;22.4578;22.6314;23.2427;23.634;23.7887;24.1073;24.2308;24.2786;24.1895;23.8785;23.7269;23.5504;23.3905;23.0856;22.2484;22.0787;21.5441;21","15;14.8096;14.3856;13.7032;13.0974;11.5654;9.96324;9.02692;7.42383;6.77707;6.11594;6.0034;5.30124;5.16063;4.72256;4.6692;4.22825;3.9828;3.90825;3.69817;3.62243;3.59065;3.48251;3.46455;3.44077;3.40247;3.40781;3.46076;3.48935;3.60677;3.68491;3.92743;4.24583;4.46418;4.84144;5.17671;5.80211;6.06778;6.54166;7.02419;7.2417;7.60634;7.78935;8.56914;9.194;9.47698;10.2893;10.78;11.2236;11.992;12.8172;13.0589;13.3082;13.5194;13.8378;14.4202;14.5065;14.7579;15",4.68966,"0.2;0.8;0"
0.938856,46.9014,0.798732,"1;1.7777;2.68863;3.89427;4.49196;5.12333;6.16125;7.70076;7.93548;8.58834;9.08271;9.82935;10.3938;10.9967;11.6674;12.9098;13.1721;14.1797;15.2775;15.8839;16.8447;17.6928;18.2855;19.0462;19.5765;20.1051;21","15;14.56;14.0993;13.5699;13.36;13.1589;12.8941;12.5992;12.5633;12.4758;12.4268;12.3652;12.3336;12.3272;12.3354;12.4118;12.4431;12.5938;12.8054;12.9271;13.1957;13.4698;13.6876;14.0041;14.2471;14.4999;15",0.840769,"0.3;0;0.7"
1.54157,5.93003,1.01509,"1;1.10337;1.20704;1.49538;1.61915;1.78822;2.17741;2.3567;2.73232;2.90942;3.18363;3.72835;3.94343;4.63001;5.35049;5.73756;5.85911;6.40948;7.20712;8.41208;8.69682;9.91063;10.3868;11.0384;11.6548;11.8733;13.0305;13.6518;13.9952;14.8822;15.7083;16.0821;16.6987;16.967;18.1163;18.8426;19.1047;19.6272;20.0692;20.1952;20.7206;21.1519;21.2269;21.46;21.5666;21.5734;21.5645;21.2844;21","15;14.8728;14.6925;14.1643;13.8124;13.1587;11.507;10.7655;9.46595;8.9934;8.38709;7.36774;7.04141;6.22009;5.60042;5.3035;5.22378;4.89134;4.49952;4.07463;4.01277;3.81366;3.75795;3.72514;3.7455;3.76638;3.89816;4.00636;4.07872;4.34357;4.65167;4.82338;5.11894;5.26868;6.04019;6.6876;6.94583;7.51161;8.06689;8.25295;9.10824;10.2049;10.486;11.3964;12.0289;12.7127;12.8808;14.3114;15",1.66453,"0.3;0.1;0.6"
1.61013,5.61951,1.05429,"1;1.22272;1.33313;1.40372;1.57111;1.88147;2.06598;2.34412;2.69488;2.93489;3.03943;3.20021;3.43263;3.88389;3.91247;4.30869;4.72072;5.24722;6.09889;6.59698;6.86277;7.63425;8.51866;8.94655;9.95102;10.9816;11.9857;12.9822;13.4485;14.2565;14.773;15.2457;15.9769;16.6909;16.903;17.2215;17.7845;18.0057;18.6257;19.2412;19.4605;20.0685;20.4442;20.6525;20.8275;20.9829;21.2066;21.4747;21.6403;21.741;21.9099;21.9661;22.1334;22.1591;22.1182;22.0269;21.8644;21.7056;21.4064;21","15;14.7732;14.5818;14.4062;13.9714;12.9644;12.0322;10.7249;9.35848;8.6163;8.33461;7.92358;7.41844;6.65105;6.60942;6.05321;5.59701;5.11385;4.58384;4.36352;4.23973;3.96734;3.75042;3.68039;3.55168;3.50231;3.52873;3.6202;3.67587;3.82012;3.91852;4.03858;4.27876;4.55042;4.64223;4.79534;5.1106;5.24777;5.64385;6.08647;6.27348;6.86802;7.3097;7.59108;7.83265;8.05284;8.43128;8.93672;9.30174;9.53858;10.118;10.3705;11.2707;11.7778;12.2357;12.8354;13.3957;13.8506;14.4636;15",2.13408,"0.3;0.2;0.5"
1.64536,5.53099,1.0771,"1;1.24735;1.51578;1.63896;1.65756;1.95825;2.17654;2.51707;2.64182;2.82923;3.07661;3.40353;3.61829;3.9971;4.55915;4.9488;5.69997;6.28911;6.96239;7.20601;8.11595;8.72701;9.37889;9.44296;9.90605;10.9171;11.8747;12.3855;13.184;14.3953;14.7696;16.1157;17.0594;17.5909;17.9007;18.4904;18.7275;19.5281;20.095;20.3942;20.867;21.0355;21.3738;21.5952;21.7631;22.1867;22.3619;22.4759;22.612;22.5896;22.5675;22.5385;22.3684;22.192;22.0943;21.4704;21","15;14.6889;14.1915;13.8767;13.8176;12.5741;11.4817;9.94339;9.46963;8.8715;8.10008;7.33372;6.92008;6.30697;5.58453;5.20641;4.67075;4.36497;4.09627;4.01795;3.78232;3.664;3.58592;3.57919;3.54027;3.47287;3.49543;3.5042;3.56416;3.76638;3.84134;4.2012;4.55052;4.79401;4.96707;5.2964;5.43456;5.98123;6.47421;6.75729;7.24962;7.45493;7.9239;8.23836;8.50189;9.40865;9.94176;10.4467;11.1826;11.8643;12.1688;12.4182;13.075;13.4551;13.6524;14.5265;15",2.58374,"0.3;0.3;0.4"
1.67622,5.48365,1.09733,"1;1.41968;1.62288;1.78587;1.85408;2.04373;2.32588;2.53533;2.73613;3.0426;3.24263;3.28948;3.56254;3.89506;4.1373;4.5846;4.74841;4.82488;5.15011;5.46702;5.90407;6.19994;6.876;7.49465;8.17921;8.84432;9.63037;9.81012;10.326;10.8175;11.6113;12.7282;13.6492;14.4002;14.6596;14.8501;15.4166;15.7131;16.0171;16.2863;16.5538;17.397;17.9858;18.2841;18.9263;19.3311;20.201;20.4366;20.597;20.9995;21.0795;21.2947;21.8806;22.1059;22.3703;22.6091;22.7363;22.8618;22.942;22.9506;22.946;22.8769;22.7774;22.7196;22.6391;22.4805;22.386;22.1527;21.9376;21.6612;21","15;14.5255;13.998;13.4265;13.1826;12.1967;10.7755;9.8021;9.03806;8.11725;7.58915;7.47732;6.84032;6.29967;5.92521;5.3668;5.20554;5.13635;4.88598;4.67525;4.43899;4.30238;4.03064;3.8412;3.6909;3.576;3.49195;3.47406;3.44005;3.42485;3.42896;3.49042;3.5986;3.71584;3.76235;3.79944;3.9285;4.0041;4.08731;4.1701;4.25737;4.57504;4.82756;4.97223;5.33502;5.58497;6.21603;6.43507;6.58997;6.98783;7.07415;7.32274;8.07578;8.44239;8.94056;9.54241;9.96184;10.4614;11.1261;11.4006;11.7264;12.2434;12.6028;12.7806;12.9951;13.3483;13.5231;13.8795;14.1504;14.435;15",3.02553,"0.3;0.4;0.3"
1.70237,5.45752,1.11628,"1;1.33067;1.50478;1.64465;1.89128;2.20554;2.44007;2.61434;2.84774;2.90461;3.09434;3.52003;4.07257;4.42142;5.05247;5.48939;5.91793;6.31634;6.75345;7.48462;8.1735;9.38795;10.0996;11.1166;11.7293;12.8262;13.7222;15.1995;15.4438;16.9572;17.4672;18.5161;18.7204;19.283;19.8483;20.1918;20.7593;21.6977;21.992;22.2739;22.4766;22.735;22.9291;23.1597;23.2728;23.2904;23.2632;23.2441;23.0498;23.007;22.898;22.4642;21.424;21","15;14.6954;14.3824;14.011;12.9497;11.3872;10.1164;9.44885;8.57972;8.39894;7.86849;6.87302;5.98099;5.52851;4.91844;4.62653;4.3706;4.17756;4.00423;3.7926;3.65381;3.48628;3.43707;3.42331;3.42099;3.47203;3.56453;3.84869;3.91097;4.34995;4.53916;5.02717;5.14146;5.45756;5.80626;6.05154;6.48528;7.4443;7.83941;8.24172;8.56829;9.02061;9.44119;10.1763;10.7485;11.4454;12.0327;12.1535;12.8714;12.9755;13.1939;13.814;14.7277;15",3.46273,"0.3;0.5;0.2"
1.72309,5.43794,1.13071,"1;1.31137;1.5001;1.73057;1.98932;2.25265;2.49815;2.83216;3.09722;3.39131;3.50177;3.75788;3.85394;4.05996;4.59176;4.96619;5.55244;5.89124;5.99492;6.23962;6.33211;7.11573;7.46931;8.34136;8.85389;9.37453;10.0359;10.4609;10.6005;11.6159;12.1459;12.7872;14.3072;14.5662;15.3534;16.1709;16.9129;17.7549;17.983;18.4439;19.2497;19.8543;20.3372;20.9877;21.6144;22.03;22.3313;22.8486;23.1545;23.252;23.4551;23.5686;23.6014;23.6033;23.585;23.5182;23.4159;23.3614;23.2407;22.9265;22.4713;22.0389;21.4704;21","15;14.6403;14.2449;13.5782;12.5308;11.1484;9.94705;8.64577;7.85316;7.15335;6.90167;6.39402;6.23489;5.92418;5.25256;4.89516;4.49869;4.32841;4.28136;4.17571;4.14086;3.87981;3.78863;3.60132;3.53165;3.47525;3.43868;3.42422;3.41996;3.41624;3.43318;3.46738;3.66504;3.70892;3.86993;4.08595;4.31269;4.60455;4.7;4.90275;5.3157;5.68467;6.00294;6.54948;7.13199;7.56191;7.93421;8.71086;9.31624;9.56798;10.1383;10.6966;11.2334;11.5879;11.815;12.1563;12.547;12.7137;13.0165;13.4775;13.9792;14.3495;14.7373;15",3.89276,"0.3;0.6;0.1"
1.74561,5.42813,1.14779,"1;1.09265;1.49932;1.78284;1.93111;2.09791;2.31528;2.40966;2.53932;2.81694;3.01344;3.27707;3.53203;3.9574;3.97039;4.33976;4.65252;4.85076;5.32111;5.55345;6.35588;6.98896;7.36476;8.29349;8.74705;9.53546;10.6381;10.907;11.8075;13.1885;14.3472;14.8866;14.989;15.4912;16.1742;16.2269;17.1483;17.9979;18.5991;18.8231;19.2714;19.6299;20.1299;20.7985;21.6579;22.4776;22.8972;23.2239;23.5578;23.61;23.6972;23.804;23.8823;23.8948;23.8897;23.8738;23.7879;23.6158;23.2428;22.9556;22.4773;22.3509;21.4934;21","15;14.915;14.3049;13.4743;12.8371;11.9076;10.7644;10.3418;9.80651;8.67742;8.07033;7.37418;6.77984;6.02228;5.99965;5.46454;5.11224;4.92873;4.58187;4.45598;4.09503;3.89;3.80039;3.62475;3.54998;3.46741;3.40045;3.39509;3.39405;3.49333;3.67298;3.77017;3.78943;3.90277;4.07752;4.09323;4.37182;4.68331;4.93408;5.0434;5.27903;5.47363;5.79921;6.24985;6.96353;7.86443;8.42367;8.95969;9.62508;9.76315;10.0648;10.4032;11.0205;11.3158;11.7007;11.8603;12.3257;12.8627;13.4453;13.7721;14.1644;14.2513;14.7776;15",4.32338,"0.3;0.7;0"
0.926127,50.7659,0.805632,"1;1.61386;2.9916;3.71457;4.83627;5.61199;6.09774;6.97064;8.0569;9.92113;11.6103;12.6158;13.8023;14.5856;15.7898;16.5399;18.0117;19.235;20.3889;21","15;14.7247;14.1781;13.9276;13.5967;13.403;13.2932;13.1298;12.9411;12.7884;12.7715;12.8251;12.9358;13.0451;13.2388;13.409;13.7871;14.1951;14.6871;15",0.85383,"0.4;0;0.6"
1.53572,5.96211,1.01279,"1;1.35216;1.59382;1.67515;1.89836;2.28292;2.37529;2.64595;3.16635;3.4262;4.14373;4.29991;4.83253;5.43493;5.78418;5.99726;6.64076;7.24518;7.76023;8.4084;9.29172;9.5333;10.2017;10.6662;11.8405;12.9008;14.273;15.2676;15.6162;16.7535;16.9137;17.5874;18.1636;18.9332;19.7841;20.1863;20.7271;21.0827;21.3684;21.4588;21.5075;21.548;21.5882;21.5658;21.4436;21.3335;21","15;14.5226;13.96;13.6942;12.836;11.2233;10.8224;9.86591;8.56673;8.07242;6.93165;6.73359;6.14617;5.61017;5.34682;5.19883;4.80364;4.53045;4.33238;4.12907;3.94086;3.91182;3.85757;3.82882;3.85336;3.93619;4.20777;4.52751;4.66649;5.18555;5.27886;5.68945;6.13817;6.83379;7.80124;8.38435;9.29862;10.0706;10.8984;11.2691;11.5305;11.8744;12.5959;13.1254;13.8475;14.2122;15",1.71689,"0.4;0.1;0.5"
1.60715,5.6277,1.05337,"1;1.22482;1.36542;1.54731;1.68071;1.87987;2.15693;2.27379;2.58906;3.0813;3.30784;3.81039;4.14601;4.67317;5.03951;5.49953;6.40044;6.78835;7.81842;8.28126;8.67403;9.83659;10.3787;11.4603;13.0653;14.114;15.09;15.6456;16.2479;17.6889;18.0628;18.7506;19.1711;19.9548;20.6791;21.2757;21.5289;21.8161;21.9535;22.1215;22.191;22.2022;22.154;22.0445;21.9481;21.653;21.2755;21","15;14.7168;14.5233;14.172;13.801;13.0349;11.6189;11.0394;9.7591;8.39265;7.82783;6.91266;6.41901;5.75719;5.40815;5.03445;4.52451;4.34275;3.99912;3.85751;3.77133;3.57986;3.53622;3.49772;3.60618;3.77332;4.02401;4.1949;4.3946;5.05143;5.28134;5.74236;6.05295;6.77216;7.65205;8.57526;9.09301;9.80863;10.2363;10.8505;11.3522;11.6617;12.374;12.9387;13.3002;14.027;14.6456;15",2.18975,"0.4;0.2;0.4"
1.65023,5.52367,1.08054,"1;1.33489;1.56199;1.77588;2.19311;2.42654;2.76668;3.07986;3.41705;3.5966;4.35776;4.73129;4.8091;5.0426;5.54483;6.30307;6.6276;6.98996;7.59505;8.33431;8.84523;9.59755;11.2347;11.995;13.4707;14.8625;15.7546;16.7591;16.9104;17.984;18.4751;18.6376;19.292;20.0351;20.6303;21.1743;21.7104;21.8624;22.1892;22.2831;22.4616;22.5477;22.6452;22.6399;22.5696;22.4467;22.3262;21.894;21.3104;21","15;14.5882;14.0182;13.2965;11.4753;10.2987;8.91549;7.98654;7.20823;6.87873;5.80264;5.41;5.33826;5.12822;4.77833;4.39162;4.2498;4.09851;3.92238;3.7341;3.64226;3.56105;3.49897;3.49157;3.59852;3.83962;4.07249;4.39093;4.44299;4.93224;5.18431;5.27794;5.70035;6.32294;6.90109;7.56324;8.38429;8.64492;9.37103;9.61369;10.2265;10.533;11.1706;11.6002;12.3464;12.93;13.3269;14.1215;14.7411;15",2.64136,"0.4;0.3;0.3"
1.67399,5.48869,1.09592,"1;1.10213;1.49964;1.75549;1.82976;2.20392;2.3818;2.78049;3.23267;3.80913;3.91036;4.14335;4.5202;4.8483;4.98659;5.5287;5.84586;5.96043;6.5418;7.60244;8.87774;9.81457;10.3064;10.5452;12.2078;13.0148;14.5021;15.9946;17.152;18.1045;19.1784;19.8715;20.7349;21.7017;22.2462;22.4935;22.6179;22.7999;22.9255;22.9559;22.9425;22.8699;22.6548;22.4734;22.0438;21.617;21","15;14.8712;14.2834;13.4723;13.2232;11.3993;10.4648;8.83848;7.50804;6.36707;6.21387;5.86564;5.43562;5.15223;5.05487;4.69414;4.54088;4.49114;4.23916;3.86362;3.6002;3.50384;3.47078;3.46342;3.44573;3.507;3.71903;4.0656;4.52648;4.90818;5.50691;5.98803;6.70405;7.86438;8.7447;9.3097;9.60869;10.2229;10.9449;11.1653;11.9116;12.403;13.05;13.3901;13.9773;14.4667;15",3.08425,"0.4;0.4;0.2"
1.70369,5.45836,1.11726,"1;1.52647;1.6725;1.92136;2.19703;2.40498;2.6536;3.03338;3.42795;3.77653;4.25754;4.9498;6.0266;6.25259;6.876;7.04559;7.56691;8.71789;9.81875;10.7851;12.0129;12.7906;13.8443;15.0054;15.866;16.4906;17.6995;18.4336;19.0668;20.2109;20.6052;20.6822;21.2039;21.4377;21.9174;22.2234;22.6904;22.979;23.171;23.22;23.2979;23.3338;23.2954;23.2167;22.8205;22.5731;22.3231;21.8673;21","15;14.2936;13.9246;12.9207;11.3127;10.3484;9.28699;8.01076;6.97504;6.33479;5.66085;4.97803;4.3138;4.2104;3.98635;3.93158;3.79852;3.56772;3.45512;3.40748;3.44723;3.49018;3.5959;3.79954;4.01403;4.21903;4.67294;4.98755;5.30698;6.05503;6.36211;6.42208;6.91527;7.16677;7.75153;8.22552;8.9575;9.54685;10.1649;10.3751;10.7097;11.2038;12.138;12.514;13.3225;13.6888;13.9729;14.4433;15",3.52238,"0.4;0.5;0.1"
1.71962,5.44228,1.12914,"1;1.14387;1.34992;1.65941;1.93502;2.07435;2.28668;2.5375;2.90551;3.1906;3.37735;3.53924;3.86505;4.10347;4.79837;5.04656;5.51492;6.0909;6.44117;7.03159;7.51001;8.29259;9.25126;10.0284;11.2205;12.0192;13.5801;14.2498;15.2278;15.8693;16.1808;16.9821;17.2277;18.4816;18.8476;19.4764;19.9904;20.2908;20.9965;21.4943;21.6488;22.4986;22.8918;23.1045;23.2759;23.5096;23.5437;23.544;23.5349;23.4105;23.272;23.1639;22.9688;22.7071;22.0759;21","15;14.8845;14.5955;13.9398;12.7483;12.0914;11.1237;9.78956;8.43793;7.61513;7.12756;6.78575;6.18331;5.87176;5.06108;4.87789;4.56966;4.28015;4.1184;3.9369;3.79414;3.62561;3.47466;3.42924;3.39395;3.42651;3.54791;3.66424;3.84547;4.0088;4.10012;4.33205;4.41374;4.92888;5.11139;5.47116;5.82104;6.03267;6.59342;7.05414;7.20163;8.27601;8.96211;9.48527;9.93442;10.9818;11.233;12.0396;12.0921;12.5358;12.9102;13.1165;13.4076;13.7517;14.3714;15",3.95322,"0.4;0.6;0"
0.918367,53.5717,0.812171,"1;2.34222;2.938;4.04469;4.87346;5.73557;6.34222;6.59524;8.22759;9.23455;10.6068;12.0326;12.9921;14.3745;15.9476;17.0458;18.1942;19.2225;21","15;14.4688;14.2624;13.9326;13.7415;13.5792;13.4714;13.4274;13.2157;13.1467;13.0943;13.1193;13.1694;13.2843;13.5271;13.7701;14.0663;14.3693;15",0.865269,"0.5;0;0.5"
1.5268,6.02736,1.00785,"1;1.4064;1.66081;1.72201;1.98198;2.22528;2.5645;2.7553;3.15507;3.43813;3.49379;3.99562;4.25023;4.57212;4.90365;5.23969;5.86029;6.52214;7.14766;7.25651;8.51634;9.69938;10.8606;11.4399;12.5207;12.7229;13.5434;14.208;14.5799;15.2637;16.0308;16.6539;17.4564;18.002;18.2873;18.7561;19.5102;19.8465;20.2956;20.5855;20.9764;21.0442;21.2415;21.31;21.4469;21.4966;21.4975;21.4797;21.3566;21","15;14.4834;13.8214;13.582;12.3626;11.3679;10.1343;9.6077;8.59536;8.04498;7.94173;7.19073;6.85666;6.46659;6.1337;5.81386;5.3443;4.92382;4.64327;4.60111;4.20338;3.96167;3.89332;3.87114;3.93471;3.9611;4.09186;4.24834;4.34569;4.57611;4.88531;5.22026;5.74736;6.12633;6.35824;6.77182;7.58818;8.03879;8.70129;9.2156;10.1001;10.2901;10.9321;11.2037;11.9692;12.4874;12.7776;13.0636;13.9574;15",1.76927,"0.5;0.1;0.4"
1.59863,5.65527,1.04783,"1;1.25892;1.37307;1.54999;1.84649;2.24231;2.41166;2.82789;2.8718;2.99799;3.11235;3.30732;3.69496;4.0925;4.24333;4.39634;4.72542;5.12075;5.5144;5.78189;6.41921;7.02761;8.224;8.72174;9.09024;9.50744;9.75523;10.2801;10.6404;11.7398;13.1751;13.5559;14.7693;15.5821;16.0633;16.6572;16.7679;17.3779;18.1677;18.7736;18.9953;19.4433;19.9985;20.4987;21.1426;21.3505;21.5166;21.8865;22.0108;22.0559;22.0518;22.0313;21.9975;21.8054;21.6059;21.2668;21","15;14.6908;14.4649;14.0439;12.9528;11.1925;10.4342;8.92341;8.79001;8.43929;8.1565;7.70828;6.94233;6.3812;6.19678;6.02268;5.70839;5.34094;5.05877;4.88005;4.53791;4.2812;3.88927;3.78129;3.71083;3.64077;3.61021;3.55175;3.52721;3.54663;3.67055;3.74153;3.97595;4.22595;4.39858;4.66869;4.71317;5.00048;5.46777;5.89617;6.0779;6.47433;7.00603;7.59604;8.58539;8.94742;9.27338;10.3224;10.8953;11.6279;11.8415;12.4525;12.8349;13.5562;14.0077;14.6189;15",2.24472,"0.5;0.2;0.3"
1.63818,5.54899,1.07246,"1;1.39727;1.54451;1.85224;2.20937;2.33335;2.57945;2.86851;3.33107;3.89459;4.17199;4.62513;5.31756;6.28433;6.40393;7.01315;8.24461;9.55283;10.2964;10.4965;11.0529;12.1498;12.6268;13.0756;14.2172;15.0028;16.8171;18.1835;19.0359;19.8781;20.5628;21.2473;21.7434;22.2128;22.4459;22.4922;22.493;22.3865;22.2147;21.8797;21.6976;21.5114;21","15;14.5155;14.1872;13.125;11.3223;10.7259;9.7345;8.79423;7.6377;6.52645;6.13301;5.61282;4.99071;4.37659;4.32802;4.09803;3.77013;3.55323;3.50658;3.49513;3.47931;3.51377;3.53546;3.56536;3.71227;3.88943;4.44443;5.08177;5.62471;6.31086;6.95991;7.89939;8.71842;9.74483;10.6525;11.1702;11.9813;12.6924;13.226;13.9237;14.192;14.4237;15",2.69828,"0.5;0.3;0.2"
1.66626,5.49457,1.09093,"1;1.19517;1.29591;1.39899;1.58899;1.94623;2.15523;2.49906;2.81389;2.83871;2.98487;3.16758;3.57145;4.06553;4.38914;4.86049;5.56868;5.93295;6.24639;6.52998;7.32785;7.39491;7.98221;9.17889;9.7457;10.8333;11.7446;12.6175;13.62;14.3781;15.3245;15.8969;16.7027;17.2238;18.158;18.5343;19.1893;19.5881;20.3317;21.1508;21.697;22.1476;22.5229;22.7074;22.8274;22.843;22.84;22.7673;22.6562;22.4076;22.0185;21.9016;21.4727;21","15;14.7858;14.6613;14.4945;14.0402;12.6498;11.4711;9.96475;8.82422;8.73391;8.27253;7.76368;6.90978;6.10516;5.68786;5.16964;4.6628;4.4752;4.31794;4.20116;3.92335;3.90172;3.74314;3.53105;3.4875;3.45032;3.44787;3.5099;3.61858;3.73455;3.94166;4.10553;4.37252;4.55278;4.97629;5.1722;5.57624;5.84528;6.46624;7.28203;7.9871;8.73148;9.55512;10.1364;10.9346;11.0614;11.8552;12.2476;12.7627;13.3945;14.0079;14.1511;14.5862;15",3.14005,"0.5;0.4;0.1"
1.69829,5.45937,1.11428,"1;1.27568;1.69124;1.89327;2.19363;2.42964;2.56886;2.86258;3.26015;3.65798;4.14594;4.39316;4.52797;4.70799;5.12598;5.21356;5.66721;6.09793;6.44007;7.26005;7.82856;8.14472;8.45407;9.26027;10.2335;11.2262;12.0434;13.3493;14.153;15.2664;16.5799;17.0595;17.5699;18.5176;19.1286;19.642;20.4331;20.981;21.4665;22.0198;22.3368;22.6429;22.9588;23.2345;23.2647;23.298;23.227;23.0328;22.8616;22.4112;21.8394;21.4579;21","15;14.7208;13.836;12.9837;11.3572;10.2046;9.55314;8.54617;7.48279;6.64969;5.87568;5.58288;5.43003;5.23265;4.88712;4.82376;4.55947;4.35244;4.22268;3.93939;3.79111;3.72967;3.67996;3.55976;3.46533;3.41778;3.44295;3.54505;3.66027;3.87485;4.21271;4.38257;4.58157;5.0306;5.3835;5.69277;6.26922;6.80459;7.29286;7.92045;8.43385;9.01538;9.69463;10.5915;10.7924;11.3228;12.1127;12.8479;13.2976;13.9339;14.4438;14.7215;15",3.57883,"0.5;0.5;0"
