Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
1.64362,4.49361,1.07405,"1;1.24008;1.41043;1.45608;1.74547;1.78171;1.93472;2.15393;2.38635;2.71058;2.80831;3.06464;3.201;3.59888;3.82756;4.14488;4.55703;4.72947;5.05374;5.6278;6.06847;6.41626;6.84392;7.66589;8.20958;8.38804;9.04517;9.92638;10.6252;11.6908;12.6846;13.9143;14.7587;15.7887;17.0984;17.6852;18.7014;19.2315;19.7256;19.8819;20.11;20.5204;20.642;21.2632;21.5253;21.6692;22.0334;22.2528;22.443;22.5393;22.558;22.6061;22.6034;22.5006;22.436;22.3621;22.2663;22.1509;21.7971;21.4965;21","15;14.7987;14.6451;14.5927;14.0691;13.9859;13.5505;12.69;11.6298;9.95287;9.53822;8.55993;8.12205;7.11569;6.6144;6.11789;5.61314;5.41978;5.11477;4.71061;4.45915;4.28514;4.12426;3.88568;3.76656;3.73238;3.63476;3.5503;3.49819;3.50008;3.55594;3.7099;3.86218;4.1297;4.58968;4.85006;5.40919;5.76937;6.14622;6.27677;6.48899;6.89724;7.02219;7.76371;8.17025;8.42019;9.17912;9.73484;10.3911;10.8305;10.9711;11.4655;11.8835;12.5433;12.8282;13.0667;13.3066;13.5368;14.15;14.5417;15",2.55579,"0.2;0.4;0.4"
1.66102,4.47865,1.08487,"1;1.05654;1.29633;1.61441;1.76556;1.84129;2.17327;2.57026;2.72843;2.92789;3.19332;3.49235;3.63377;3.85101;4.21525;4.41106;4.69754;5.22145;5.55901;6.01997;6.55339;7.25741;8.58379;9.73794;10.465;11.7991;12.718;14.1265;14.509;15.4328;16.3041;17.2575;17.9213;18.2489;19.6566;20.038;20.1445;20.6687;21.1218;21.5165;21.6619;22.1167;22.3208;22.3666;22.6277;22.7639;22.7721;22.7206;22.6052;22.4132;22.0476;21.7089;21.4631;21","15;14.9528;14.7219;14.2385;13.9286;13.7182;12.6397;10.745;9.85996;9.05705;8.22271;7.31587;6.99566;6.5608;5.98697;5.73948;5.38676;4.91543;4.68765;4.42838;4.20114;3.96216;3.68177;3.51843;3.47055;3.47169;3.524;3.71406;3.76941;3.96817;4.19334;4.56492;4.84029;5.00404;5.87015;6.16407;6.24808;6.70319;7.20303;7.75098;7.98669;8.81079;9.21635;9.32159;10.139;11.0928;11.7889;12.4782;12.9166;13.3636;13.9794;14.3648;14.6066;15",2.89699,"0.2;0.5;0.3"
1.68271,4.4635,1.10076,"1;1.14611;1.42017;1.51232;1.70158;1.82297;1.96808;2.13062;2.39054;2.45307;2.82801;2.98793;3.30433;3.47623;3.61116;3.67788;3.94879;4.29875;4.5933;5.13048;5.31333;5.84337;6.31853;6.99946;7.6517;8.66045;9.62584;11.0128;11.4801;12.2839;13.0782;13.6766;14.7782;15.3825;16.067;16.3128;16.8182;17.5725;18.3149;18.9409;19.0147;19.4569;20.1928;20.4413;21.0506;21.3974;21.7436;22.2341;22.6294;22.7162;22.9697;23.021;23.074;23.1137;23.1016;23.0387;22.8573;22.6023;22.4106;22.1922;21.9748;21.7978;21.5773;21","15;14.9088;14.6754;14.5429;14.22;13.8877;13.4703;12.8649;11.4453;11.0144;9.35545;8.74637;7.73446;7.32264;7.00618;6.8643;6.31036;5.75533;5.39186;4.90835;4.77691;4.45621;4.22522;3.97968;3.81301;3.6121;3.49799;3.45824;3.46416;3.50474;3.56734;3.64726;3.83929;3.9766;4.16645;4.23808;4.41511;4.7083;5.05117;5.38592;5.42932;5.69359;6.21937;6.41992;6.95334;7.33742;7.74559;8.471;9.21967;9.42743;10.1577;10.4192;10.734;11.3656;11.7885;12.1731;12.7961;13.3849;13.6925;13.9914;14.2191;14.3897;14.5858;15",3.23479,"0.2;0.6;0.2"
1.69835,4.45687,1.11192,"1;1.19854;1.52838;1.69843;1.76423;1.80808;1.91933;2.10627;2.33897;2.5414;2.68724;2.82653;2.90751;3.14569;3.70916;3.81151;4.16662;4.26504;4.35826;4.6351;4.86929;5.13105;5.74304;6.51221;6.98349;7.72481;8.30381;9.29176;9.83001;10.4612;11.3132;12.2372;13.0252;13.8654;15.0283;15.6983;15.9771;16.4394;17.0113;17.4953;18.3647;18.8829;19.3881;19.7803;19.8942;20.1944;20.3469;20.8973;21.116;21.7953;22.2368;22.5859;22.6875;22.9324;23.0486;23.2281;23.3403;23.3425;23.2944;23.1904;23.0078;22.8977;22.556;22.4176;21.9812;21.8557;21.6406;21","15;14.8747;14.4255;14.0978;13.9413;13.8275;13.522;12.9337;11.7461;10.7454;10.0516;9.44432;9.12438;8.23702;6.75772;6.57557;5.96823;5.83479;5.71058;5.35849;5.11876;4.89448;4.5187;4.14724;3.97273;3.77909;3.66181;3.53257;3.49153;3.46475;3.44705;3.48976;3.55374;3.63952;3.85105;4.01067;4.08629;4.22483;4.41846;4.6085;4.9888;5.25881;5.56023;5.81457;5.88982;6.09343;6.19875;6.6462;6.84803;7.60598;8.18154;8.74897;8.91692;9.39195;9.69103;10.3457;11.2705;11.7824;12.2142;12.5961;13.0092;13.2535;13.7614;13.9361;14.3359;14.4315;14.5816;15",3.57067,"0.2;0.7;0.1"
1.71687,4.45232,1.12426,"1;1.1987;1.36201;1.62804;1.68087;1.97603;2.18841;2.54062;2.87817;2.96001;2.98061;3.2178;3.57115;3.77446;4.0147;4.32706;4.56756;4.69712;4.91362;5.41773;5.87323;6.35815;6.80667;8.15999;9.59874;10.3975;11.622;13.1435;13.8108;14.4809;15.4091;16.0435;17.4688;18.3867;18.5827;19.0639;19.8586;20.4882;21.1023;21.3413;21.9019;22.1456;22.5735;22.8224;22.829;23.1636;23.5182;23.6574;23.6575;23.5635;23.2716;22.9863;22.8543;22.6834;22.2127;21.8862;21","15;14.855;14.6305;14.2592;14.1504;13.2855;12.4456;10.6899;9.14163;8.82257;8.74403;7.8934;6.9418;6.51262;6.02976;5.55742;5.27749;5.14924;4.96679;4.61214;4.3676;4.16487;4.03208;3.68375;3.51126;3.45015;3.44484;3.54588;3.63235;3.75334;3.95676;4.12782;4.60062;5.00805;5.09523;5.34027;5.80783;6.2129;6.69269;6.89819;7.45962;7.75583;8.29261;8.67565;8.68667;9.33805;10.3067;11.1144;11.1769;11.8975;12.8204;13.338;13.5167;13.7349;14.1991;14.4259;15",3.90523,"0.2;0.8;0"
0.935993,31.2266,0.795141,"1;2.12229;3.28101;3.94209;4.03344;4.98568;5.52192;5.75321;6.53006;7.10822;7.89492;8.06133;8.76363;9.51076;10.5382;11.4686;12.5891;13.0325;14.5883;15.5015;16.0821;17.4782;19.0081;19.574;19.8414;21","15;14.3563;13.852;13.5966;13.561;13.2362;13.0957;13.0357;12.85;12.7272;12.583;12.5574;12.4712;12.4103;12.3792;12.3743;12.433;12.4853;12.6996;12.885;13.0208;13.4335;14.0288;14.2901;14.4147;15",0.837397,"0.3;0;0.7"
1.50642,4.91803,0.993102,"1;1.4674;1.65429;1.96346;2.21447;2.63706;2.79931;3.15847;3.27648;3.36286;3.61035;3.81867;4.21109;4.47889;5.26829;5.86042;6.54561;7.68182;8.13067;9.13435;9.78545;11.1039;12.2389;12.3216;13.1503;13.9115;14.7739;15.7445;16.6925;16.956;17.6307;18.1084;18.1284;18.6214;18.8723;19.1646;19.5236;19.8403;20.3847;20.7403;20.9216;21.0302;21.2261;21.2543;21.2987;21.2923;21.2692;21.1282;21","15;14.4498;14.0997;13.2909;12.419;10.7809;10.2178;9.29213;8.99344;8.79329;8.23764;7.85272;7.18349;6.79342;5.92824;5.44299;5.04059;4.49205;4.35064;4.08465;3.96907;3.88904;3.94338;3.95065;4.07254;4.24537;4.49529;4.86782;5.34919;5.50828;5.98637;6.37005;6.38748;6.86435;7.14322;7.47246;7.94394;8.36363;9.33356;10.0935;10.6671;11.0723;12.0403;12.2709;12.7492;13.4038;13.6855;14.5381;15",1.53959,"0.3;0.1;0.6"
1.57227,4.6325,1.02924,"1;1.21077;1.65349;1.84937;2.11729;2.51338;2.8545;3.03992;3.36548;3.39498;3.63655;3.8538;4.2122;4.49532;4.88663;5.41954;5.81881;5.95233;6.4316;6.61003;7.2381;7.7262;8.81163;9.93211;11.1326;11.8932;12.2442;13.0912;13.3318;14.2327;14.9823;15.2719;15.689;16.5736;16.9688;17.9338;18.3615;18.7759;19.0523;19.7131;20.3477;20.4408;20.602;20.849;20.9416;21.1648;21.3702;21.51;21.5463;21.5792;21.6595;21.7367;21.7493;21.7152;21.6007;21.5401;21.3735;21","15;14.8653;14.1905;13.779;12.8015;10.9369;9.57041;8.97753;8.10344;8.03957;7.55283;7.13697;6.57242;6.19941;5.72868;5.249;4.98312;4.90306;4.63376;4.53773;4.27817;4.10602;3.83241;3.67484;3.63699;3.62341;3.64848;3.72748;3.75806;3.92938;4.11733;4.20579;4.3408;4.69963;4.89199;5.45053;5.74138;6.05821;6.29343;6.96343;7.7946;7.94047;8.2004;8.65417;8.83605;9.30488;9.79876;10.2921;10.4628;10.6372;11.071;11.641;12.2056;12.8854;13.4315;13.6464;14.1919;15",1.9128,"0.3;0.2;0.5"
1.61017,4.54015,1.05166,"1;1.17034;1.37396;1.45808;1.57562;1.65365;1.90778;2.04684;2.12301;2.4133;2.49445;2.66725;3.05981;3.24375;3.76142;4.16506;4.22358;4.72518;4.83431;4.86028;5.32601;5.55452;5.95488;6.16287;6.60035;6.92545;7.26341;8.08941;8.48588;8.68163;9.18836;9.3468;9.91614;10.0954;11.026;11.6377;12.3943;13.0111;14.1668;15.054;15.5655;16.0203;16.7989;17.3073;17.7941;18.565;18.8488;19.0403;19.8913;20.1386;20.4542;20.8881;21.4643;21.7918;21.8551;22.0747;22.1195;22.162;22.1651;22.044;21.8807;21.8125;21.6944;21.5089;21","15;14.8578;14.6408;14.5118;14.3175;14.1881;13.5152;13.0827;12.7752;11.3674;10.9809;10.2068;8.75545;8.18339;7.00373;6.33983;6.25144;5.61479;5.5016;5.47529;5.06597;4.9027;4.65891;4.549;4.33682;4.20733;4.09817;3.8721;3.79575;3.76203;3.67986;3.66201;3.61481;3.60141;3.54771;3.55035;3.58381;3.62217;3.80932;3.9953;4.13417;4.27934;4.5472;4.77773;5.02362;5.48465;5.68496;5.83601;6.61206;6.87473;7.2346;7.78915;8.79076;9.59055;9.75875;10.6754;10.9496;11.4386;11.9797;12.7861;13.3916;13.6417;13.9301;14.2722;15",2.26576,"0.3;0.3;0.4"
1.63519,4.5094,1.06747,"1;1.1106;1.59557;1.70306;1.79899;2.07226;2.43382;2.79696;3.01353;3.31337;3.40926;3.65539;3.86722;4.20734;4.57808;5.21862;5.88007;6.40955;6.88433;7.39198;8.29199;9.89393;11.7556;13.2802;14.2902;15.5792;15.9768;16.327;17.0107;17.8044;17.8607;18.6655;19.1306;19.2159;20.0505;20.4354;20.816;21.1526;21.5606;21.9007;22.18;22.379;22.4673;22.5009;22.4673;22.3816;22.2691;22.094;21.5692;21.4528;21.3082;21","15;14.8764;14.2819;14.0863;13.8552;13.0524;11.3739;9.68988;8.86386;7.92451;7.67703;7.1433;6.74524;6.17997;5.67454;5.04036;4.57387;4.30555;4.12012;3.92984;3.7296;3.52363;3.50415;3.61629;3.75503;4.05079;4.17308;4.29169;4.54504;4.92056;4.9515;5.41925;5.73286;5.79489;6.44003;6.82279;7.27292;7.72406;8.30441;9.00453;9.80239;10.4377;10.9219;11.2523;12.1837;12.6856;13.0808;13.4588;14.3316;14.489;14.6602;15",2.61456,"0.3;0.4;0.3"
1.65725,4.48077,1.0831,"1;1.09907;1.45881;1.66755;1.80825;2.09626;2.10995;2.34841;2.53501;2.73642;2.85975;3.16716;3.40727;3.85663;4.0828;4.65197;4.78684;5.20924;5.8038;6.32685;7.01865;7.41441;8.04393;8.82686;9.96376;10.1633;11.089;11.1362;11.682;12.1238;13.5343;13.9118;14.403;14.8977;15.6126;15.8044;16.0587;16.7356;17.1793;17.863;18.2292;18.5717;18.9514;19.4653;20.0794;20.4578;21.0673;21.3699;21.6703;22.0559;22.3575;22.4364;22.498;22.6216;22.7687;22.7779;22.7092;22.5355;22.236;22.1089;21.873;21.5876;21.366;21.1024;21","15;14.93;14.591;14.1976;13.8757;12.9998;12.9468;11.7572;10.7819;9.80205;9.28371;8.14049;7.5326;6.55701;6.17983;5.41004;5.26396;4.9023;4.53503;4.28661;4.04366;3.93599;3.78155;3.64455;3.54132;3.52988;3.4954;3.49497;3.50106;3.51933;3.64819;3.71155;3.80867;3.90869;4.06985;4.12348;4.19551;4.41947;4.60185;4.9115;5.09737;5.28889;5.52005;5.84377;6.32419;6.66401;7.29447;7.66145;8.07316;8.7256;9.3563;9.56231;9.74909;10.1465;11.111;11.3461;12.2569;12.9343;13.6265;13.8246;14.1284;14.489;14.7099;14.9243;15",2.95418,"0.3;0.5;0.2"
1.67577,4.46643,1.09556,"1;1.16335;1.36812;1.5327;1.61531;1.76602;2.01047;2.3609;2.59439;2.7626;2.95945;3.04258;3.08319;3.36494;3.62064;3.93743;4.29384;4.55903;4.89764;5.4232;5.5573;6.1662;6.39399;6.96715;7.27466;7.75673;8.33821;9.60064;10.5985;11.7353;13.0574;13.564;14.7329;14.8383;16.119;17.0821;17.5827;17.7899;18.3397;18.6794;19.2408;19.3406;19.9042;20.4868;21.1145;21.5216;21.653;22.0251;22.2911;22.5698;22.6987;22.8719;22.9243;23.0409;23.0483;23.0103;22.8647;22.74;22.588;22.3152;21.8423;21.3523;21","15;14.867;14.6838;14.4492;14.303;13.9806;13.238;11.7569;10.5214;9.75967;8.95484;8.68113;8.55067;7.70456;7.04338;6.4165;5.84713;5.53891;5.18651;4.75211;4.65884;4.31779;4.22486;4.0043;3.91423;3.79831;3.68467;3.54421;3.4803;3.45975;3.58307;3.63382;3.84511;3.86434;4.15131;4.45781;4.66283;4.75809;5.02613;5.20082;5.52426;5.58725;5.97218;6.46773;7.05747;7.51532;7.69369;8.22529;8.66646;9.28217;9.64293;10.2786;10.4925;11.206;11.5135;12.1595;12.6827;12.972;13.3165;13.7286;14.2994;14.7428;15",3.29215,"0.3;0.6;0.1"
1.69211,4.46043,1.10746,"1;1.45627;1.71327;1.85683;2.12805;2.31598;2.58587;2.84595;3.08563;3.2633;3.5712;3.73162;4.24728;4.76263;5.02123;5.28568;5.96761;6.23791;6.68453;7.70384;8.57988;9.46257;10.3922;11.3658;12.3151;12.812;14.2376;15.1875;15.5617;16.8002;16.9574;18.2339;18.925;19.6415;20.4735;21.066;21.2874;21.7681;22.1531;22.3581;22.5894;22.9393;23.0593;23.1326;23.2531;23.2764;23.298;23.1683;23.0034;22.6963;22.4411;22.1835;21.6164;21","15;14.5625;14.095;13.68;12.7853;11.9292;10.5333;9.34878;8.48407;7.91272;7.08353;6.76365;5.8366;5.21795;4.96457;4.77199;4.37836;4.24215;4.05882;3.80896;3.63951;3.53093;3.4715;3.46576;3.49509;3.53421;3.7144;3.89648;3.98942;4.35461;4.41161;4.94797;5.31188;5.75615;6.37935;6.91167;7.12273;7.71476;8.21711;8.51124;8.92549;9.65141;9.97442;10.2476;10.8104;11.0647;11.4873;12.3306;12.8777;13.4979;13.8474;14.105;14.591;15",3.62993,"0.3;0.7;0"
0.924738,33.1182,0.801274,"1;1.892;2.93839;4.33821;4.99062;5.81117;6.3458;6.98962;8.43105;10.0539;11.5672;11.8883;13.5901;13.7509;14.337;15.4082;16.0352;16.776;17.9242;19.0674;19.7011;21","15;14.5851;14.1535;13.6735;13.4922;13.3072;13.2013;13.0847;12.8823;12.7755;12.79;12.8099;12.9249;12.9393;13.0094;13.1851;13.3195;13.4849;13.8046;14.2002;14.4546;15",0.85066,"0.4;0;0.6"
1.4937,5.00088,0.986163,"1;1.09933;1.42019;1.54503;1.976;2.45819;2.67861;3.15095;3.72343;4.1036;4.52639;5.17599;5.45405;5.89968;7.04703;7.90178;8.82199;9.90843;10.5681;11.297;12.2061;12.8001;13.3247;14.4228;14.5148;14.8846;15.8742;16.7578;17.138;17.4899;18.4177;19.0198;19.2891;19.6909;20.1553;20.2935;20.4832;20.652;20.7616;20.9334;21.0563;21.1499;21.2104;21.2206;21.2026;21","15;14.9118;14.4504;14.2209;13.2027;11.4664;10.6122;9.27447;8.14457;7.53535;6.98583;6.27687;6.04494;5.68022;4.94105;4.57142;4.2566;4.03362;3.96821;3.9463;4.00387;4.06347;4.16412;4.42606;4.45112;4.55258;4.97958;5.49267;5.73665;5.98647;6.76384;7.39843;7.74498;8.32263;9.07902;9.33982;9.74963;10.1809;10.4763;11.0127;11.4914;11.9515;12.457;12.6256;13.8343;15",1.59065,"0.4;0.1;0.5"
1.56489,4.65092,1.02537,"1;1.15225;1.4053;1.53243;1.70523;1.77945;2.12647;2.23627;2.53356;2.6828;2.97456;3.55182;3.8614;4.39014;4.70666;5.1063;5.37918;5.91916;5.96126;6.39096;7.09096;7.7818;8.54201;9.54178;10.4631;11.1641;11.2372;11.7904;12.4116;14.0128;14.2658;15.2382;15.6278;16.4344;16.7504;17.8911;18.6514;19.0032;19.1282;19.4517;19.8189;20.0806;20.3245;20.5561;20.8892;21.3416;21.4466;21.5495;21.69;21.7471;21.7348;21.7141;21.6659;21.5317;21.3984;21.156;21","15;14.891;14.5842;14.3775;14.0324;13.8791;12.7209;12.3011;10.9872;10.3602;9.33519;7.80232;7.21674;6.36728;5.98975;5.61267;5.36278;4.97732;4.94955;4.70669;4.38738;4.13274;3.92132;3.74382;3.67563;3.64519;3.646;3.6676;3.69475;3.92408;3.98768;4.24792;4.36885;4.69753;4.8559;5.50276;6.05988;6.37292;6.48462;6.80286;7.24224;7.55804;7.88882;8.23948;8.86963;10.0596;10.3625;10.7168;11.3636;12.0571;12.3919;12.7644;13.0702;13.7014;14.165;14.7502;15",1.96629,"0.4;0.2;0.4"
1.60672,4.54826,1.04989,"1;1.27697;1.58325;1.79905;1.89626;2.18228;2.23359;2.50276;2.75449;2.82118;3.13597;3.39745;3.71627;3.9969;4.14824;4.66244;4.93743;5.21021;5.59399;6.36438;6.85823;7.28658;8.4393;9.16671;10.0454;10.2252;11.2417;12.1573;12.6432;13.9399;14.7368;15.7036;16.3713;16.9776;17.5455;17.9347;18.646;19.0411;19.3044;19.6947;20.0765;20.388;20.831;21.2665;21.3946;21.648;21.8003;21.9327;22.0167;22.0798;22.0954;22.0215;21.82;21.6218;21.3828;21","15;14.8056;14.3761;13.9206;13.6335;12.5688;12.3472;11.0001;9.88589;9.62056;8.56476;7.80521;7.0858;6.59709;6.36741;5.70745;5.41999;5.1622;4.84397;4.42893;4.22388;4.06095;3.77986;3.65786;3.55685;3.54314;3.50168;3.55123;3.59779;3.79381;3.95065;4.23398;4.47489;4.70909;4.98118;5.20709;5.64867;5.93199;6.14648;6.48325;6.8563;7.21063;7.84244;8.5511;8.80535;9.36263;9.7946;10.2976;10.6591;11.4354;11.6869;12.7282;13.5227;14.006;14.4719;15",2.32213,"0.4;0.3;0.3"
1.63131,4.50799,1.06558,"1;1.15407;1.18891;1.30853;1.57641;1.8353;1.89611;2.2514;2.63146;2.75748;3.05385;3.17964;3.49634;3.93779;4.34344;4.55987;4.89828;5.43474;5.63095;6.30067;7.11551;7.54529;7.88201;8.15392;8.57783;9.24103;10.3846;10.6231;11.5637;12.807;14.1418;15.1481;15.8468;16.3061;16.9246;17.725;18.2429;18.7145;19.0747;19.9923;20.182;20.7272;20.9294;21.4892;21.9023;22.0193;22.126;22.2291;22.3519;22.4323;22.4531;22.3996;22.299;22.1712;22.0154;21.62;21.3148;21","15;14.8761;14.8463;14.725;14.3168;13.7192;13.5572;12.2576;10.3914;9.81255;8.69986;8.30756;7.51497;6.61387;6.00709;5.77127;5.40661;4.96521;4.80511;4.42338;4.08482;3.95081;3.86129;3.78918;3.70222;3.60419;3.50102;3.4991;3.49179;3.54293;3.74251;3.95798;4.15266;4.2895;4.52235;4.88851;5.17157;5.46466;5.71037;6.43306;6.63293;7.24729;7.48999;8.25565;9.08976;9.37653;9.69536;10.077;10.5438;11.0617;11.687;12.2033;12.759;13.2301;13.6498;14.3439;14.7101;15",2.66884,"0.4;0.4;0.2"
1.65583,4.48555,1.08244,"1;1.4895;1.79403;1.97675;2.14065;2.47237;2.71069;2.92183;3.25107;3.72325;4.00527;4.68288;5.27914;5.70928;6.30085;7.17497;7.96216;9.77767;10.2732;11.1173;11.9286;13.5442;14.1449;15.2598;16.2078;16.7881;17.7019;18.1222;18.4534;18.9852;19.2228;20.0073;20.7621;21.5264;22.0371;22.5094;22.6502;22.7609;22.7403;22.7155;22.6166;22.5022;21.998;21.6057;21","15;14.5427;13.9967;13.4345;12.8234;11.1644;10.1229;9.21741;8.06355;6.85444;6.43203;5.49021;4.92807;4.62499;4.29655;3.94569;3.76478;3.48549;3.46642;3.48123;3.50181;3.64106;3.74019;3.96414;4.22462;4.4371;4.84219;5.04082;5.23065;5.54623;5.69964;6.2539;6.95284;7.87394;8.74498;9.88564;10.3645;11.1396;11.8943;12.1492;12.6752;13.1621;13.9743;14.4839;15",3.01335,"0.4;0.5;0.1"
1.67117,4.47117,1.09271,"1;1.3937;1.73217;1.86427;2.07683;2.19388;2.48806;2.53904;2.68711;2.88965;3.11618;3.36111;3.59108;3.85074;3.9527;4.40758;4.7283;5.00497;5.38736;5.92829;6.00421;6.37546;6.59703;6.84471;7.64712;8.24298;9.28038;10.0097;10.9345;11.924;12.3967;13.3743;14.4429;15.3443;16.3775;16.6883;17.7351;18.611;19.535;20.2004;20.5941;21.1412;21.5206;21.7271;21.9964;22.3625;22.6358;22.7386;22.8365;22.9445;22.9987;22.9992;22.9658;22.8969;22.5867;22.3592;22.3109;22.1713;21.9741;21.4299;21.2553;21","15;14.6304;14.0816;13.764;12.9304;12.4661;11.0252;10.7698;10.0748;9.19113;8.36748;7.6352;7.11769;6.64432;6.47011;5.7788;5.36292;5.08672;4.80789;4.49669;4.45316;4.27092;4.17414;4.07435;3.83552;3.70157;3.5463;3.4773;3.45622;3.47459;3.50238;3.60747;3.78625;3.97491;4.25912;4.36461;4.75631;5.19112;5.76514;6.28022;6.6153;7.16602;7.59538;7.87365;8.29181;8.91254;9.59721;9.92627;10.2831;10.7644;11.3239;11.3755;11.8368;12.3857;13.2249;13.6629;13.7494;13.953;14.1881;14.689;14.8191;15",3.35117,"0.4;0.6;0"
0.918247,34.4107,0.806521,"1;1.81846;2.41384;3.01337;4.10947;5.9687;6.57364;8.21341;9.90105;10.8789;12.2736;13.4754;14.9103;15.3771;16.0439;17.3477;18.1499;19.0972;19.9805;21","15;14.6816;14.4632;14.2589;13.9447;13.5315;13.4244;13.1768;13.0553;13.0406;13.0631;13.1292;13.2956;13.3641;13.4768;13.7554;13.9757;14.2628;14.5634;15",0.862384,"0.5;0;0.5"
1.48848,5.03805,0.983769,"1;1.26389;1.86337;2.13101;2.55577;2.83279;3.00986;3.19057;3.53888;4.13699;4.26947;4.7331;5.34904;6.12927;6.29614;7.29085;8.16295;8.94533;9.57237;9.96587;11.0609;12.1017;12.5576;13.4095;14.5387;15.2509;16.1258;16.9617;17.3418;17.6598;18.6824;19.3744;19.9604;20.6378;20.8979;21.0749;21.1239;21.1835;21.1406;21","15;14.7398;13.5901;12.7101;11.0495;10.1397;9.61452;9.17041;8.46628;7.47705;7.29791;6.68107;6.03724;5.38513;5.27516;4.78225;4.4603;4.26498;4.16397;4.11869;4.04649;4.07787;4.13003;4.25355;4.59419;4.83191;5.24354;5.72814;5.98836;6.23033;7.19091;8.01869;8.88904;10.3214;11.1002;11.8695;12.1933;13.0345;14.2541;15",1.64155,"0.5;0.1;0.4"
1.56061,4.66765,1.02318,"1;1.27448;1.77022;1.9074;2.10746;2.4985;2.70834;2.94552;3.171;3.49126;3.83551;4.0391;4.40115;4.57624;4.89207;5.28435;5.35112;5.94651;6.42148;7.04491;7.55952;8.50913;9.03903;9.31573;10.2742;10.8307;11.5153;12.2456;13.2176;14.1824;15.1816;15.9475;16.8799;17.3584;17.874;18.5455;19.0408;19.6672;20.0204;20.3888;20.7874;20.9151;21.2325;21.3279;21.4296;21.5383;21.6929;21.6628;21.6422;21.464;21.1316;21","15;14.7794;13.9993;13.6111;12.9587;11.0738;10.2342;9.36729;8.67111;7.89383;7.23175;6.89591;6.39264;6.17954;5.85954;5.49092;5.43184;5.05324;4.75628;4.43403;4.22201;3.96266;3.8571;3.82231;3.72711;3.6978;3.69942;3.72028;3.83491;4.01363;4.26784;4.52696;4.92431;5.20658;5.53877;6.05398;6.47673;7.10109;7.53126;8.0471;8.7536;9.00717;9.81093;10.1418;10.5021;10.9658;11.9089;12.7759;12.9712;13.9016;14.7631;15",2.02079,"0.5;0.2;0.3"
1.60134,4.56148,1.04679,"1;1.47906;1.84271;2.07744;2.22708;2.42226;2.69472;2.93486;3.08818;3.39545;3.7745;4.35264;4.6923;5.53859;6.00869;6.18833;6.46936;6.66993;7.00323;7.86685;8.32964;9.02376;9.7458;10.0599;11.1112;11.5335;12.1249;12.8012;13.4825;13.9453;15.3649;16.0783;17.1841;17.5694;17.9924;18.1948;18.8368;19.7416;20.1077;20.472;20.9013;21.3173;21.5604;21.7433;21.7583;21.9798;22.0521;22.0659;22.0455;21.9659;21.6423;21.4484;21","15;14.4788;13.7952;13.0932;12.4127;11.4832;10.1914;9.20357;8.73206;7.83682;7.0386;6.11828;5.74505;5.00194;4.70481;4.60197;4.44977;4.34875;4.2093;3.96336;3.86069;3.7188;3.61044;3.58622;3.55634;3.54742;3.56784;3.60421;3.68594;3.76139;4.082;4.30708;4.78448;4.98356;5.24651;5.37882;5.81059;6.62849;7.00736;7.43916;8.07271;8.77775;9.30407;9.81879;9.87806;10.9039;11.5854;12.0322;12.5975;13.0907;13.9884;14.4236;15",2.37847,"0.5;0.3;0.2"
1.63068,4.5092,1.06646,"1;1.18972;1.43589;1.7222;1.80118;1.9233;2.07968;2.36683;2.52085;2.75003;3.02147;3.37996;3.7562;4.14671;4.7008;4.96003;5.17303;5.5802;6.22393;6.73404;7.24945;7.4713;8.37233;8.48851;9.90179;10.2162;10.9302;11.7845;12.4125;12.8228;13.3509;13.8212;14.352;14.9405;15.3755;15.9421;16.9742;17.7648;18.4953;18.8312;19.2022;19.8616;20.38;20.7227;21.1883;21.2824;21.4026;21.7321;22.0692;22.2978;22.4156;22.4575;22.4683;22.4263;22.3318;22.1864;22.0839;21.9233;21.7182;21.3799;21","15;14.8647;14.6385;14.1503;13.9697;13.6494;12.9964;11.6665;10.8231;9.85249;8.82186;7.78817;6.94634;6.31441;5.61092;5.35681;5.15779;4.84856;4.47167;4.24196;4.05295;3.9758;3.7356;3.71219;3.54444;3.52054;3.49696;3.50992;3.55063;3.58238;3.64152;3.71259;3.8095;3.93872;4.03806;4.19156;4.58091;4.96514;5.38252;5.57499;5.86826;6.39732;6.92788;7.33978;7.96368;8.10647;8.29576;8.86785;9.63136;10.3721;10.975;11.3393;11.5137;12.4369;12.8627;13.3376;13.6053;13.8964;14.1978;14.6369;15",2.72566,"0.5;0.4;0.1"
