Length, Risk, TravelTime, Paths.x, Paths.y , Fitness, Weights
26.0792,2.05156,13.0396,"1;1.3186;1.71834;2.14826;2.37234;2.6105;2.87147;3.23618;3.36635;3.62496;3.8486;3.98558;4.24656;4.51258;4.71342;4.93683;5.16711;5.63975;5.80899;5.92862;6.19654;6.51545;6.92618;7.32224;7.46018;7.77971;8.05842;8.37729;8.58137;8.95042;9.42142;9.88974;10.107;10.415;10.8231;11.2717;11.7252;11.9719;12.4124;12.7856;13.0252;13.4271;13.9102;14.3208;14.7638;15.1014;15.2583;15.5862;15.8572;16.1226;16.5441;16.8577;17.215;17.6156;17.7572;18.0207;18.3484;18.6669;18.8658;18.9607;19.0671;19.3475;19.4243;19.5245;19.7583;19.897;20.1583;20.3232;20.5951;20.842;21","15;15.1014;15.3132;15.329;15.583;15.7671;15.9266;16.1094;16.3847;16.7751;17.1379;17.5146;17.7877;18.1314;18.3631;18.5765;18.8946;19.0556;19.3824;19.4922;19.7467;20.0715;20.3354;20.6099;20.7068;20.8988;20.994;21.2158;21.1628;21.3754;21.3838;21.3628;21.1672;21.028;20.8147;20.7942;20.6899;20.812;20.8077;20.7857;20.8544;20.913;20.8668;20.9037;20.869;20.8442;20.6976;20.6143;20.5556;20.5073;20.4498;20.3119;20.3581;20.2175;20.1553;19.8193;19.5002;19.2075;18.8494;18.5742;18.3619;17.9782;17.6475;17.2017;16.9205;16.4425;16.1556;15.8141;15.4237;15.2214;15",2.41783,"0;0.966667;0.0333333"
26.5045,2.00084,13.2522,"1;1.42194;1.48319;1.9804;2.38981;2.74393;2.9801;3.12492;3.35213;3.55094;3.73338;3.95101;4.16117;4.2793;4.46379;4.66405;4.95658;5.14856;5.35135;5.63653;5.89188;5.97851;6.20935;6.65591;7.03028;7.38666;7.8619;8.19929;8.43607;8.64252;9.10965;9.40348;9.54663;9.89253;10.2592;10.6773;11.1445;11.5529;11.9305;12.4117;12.7332;13.1553;13.3926;13.6334;14.0395;14.3503;14.6712;15.0492;15.2216;15.4865;15.8997;16.2766;16.5995;16.9017;17.1939;17.5465;17.8309;18.1808;18.4388;18.5495;18.8072;19.1925;19.4771;19.7215;20.1287;20.2985;20.4683;20.6381;20.8079;20.8741;20.9305;21","15;15.1091;15.1286;15.1813;15.3242;15.5263;15.6807;15.8693;16.2569;16.5388;16.7794;16.8653;17.2858;17.5636;17.7726;18.1205;18.5195;18.8763;19.2794;19.5564;19.7003;19.7478;19.8734;20.0877;20.313;20.6637;20.6146;20.8868;21.075;21.1545;21.2452;21.4258;21.5421;21.8787;21.975;21.9907;22.0435;22.0713;22.0797;21.9982;21.8953;21.7871;21.7948;21.6101;21.3369;21.233;21.2762;21.2927;21.2474;20.8633;20.9399;20.7299;20.4021;20.3032;20.1411;19.7989;19.4731;19.2355;18.9899;18.8705;18.6341;18.4097;18.0173;17.6723;17.4131;16.9428;16.4726;16.0023;15.532;15.3632;15.2042;15",2.00084,"0;1;0"
26.0944,35.2769,2.2898,"1;1.16295;1.25501;1.29139;1.35526;1.35147;1.38288;1.42575;1.44718;1.67868;1.85634;2.07716;2.28976;2.37512;2.81357;3.06506;3.23668;3.69908;4.04712;4.36777;4.8171;5.26107;5.72948;6.07337;6.27641;6.61373;6.99236;7.42067;7.64487;8.14364;8.51657;8.90294;9.33025;9.65805;9.92778;10.3482;10.5801;11.0248;11.3774;11.819;12.1936;12.4539;12.8728;13.2265;13.6708;13.895;14.1086;14.4727;14.9003;15.2957;15.7076;15.9497;16.2917;16.7313;17.0094;17.2633;17.7111;17.8851;18.228;18.4291;18.7549;19.0904;19.5074;19.9865;20.3968;20.6214;20.8887;20.8874;21.0142;20.8753;20.8304;21","15;14.6567;14.4641;14.1574;13.6673;13.6341;13.319;13.0399;12.7637;12.6484;12.3384;12.1467;11.8409;11.8251;11.7574;11.5511;11.4713;11.374;11.3006;11.1909;11.0309;11.0237;10.8618;10.6716;10.5617;10.3127;10.0716;9.9474;9.913;9.894;9.80175;9.83676;9.76452;9.79611;9.84569;9.79858;9.76601;9.59005;9.59787;9.83231;9.85493;9.77277;9.69388;9.61308;9.52517;9.7005;9.66304;9.86281;10.1148;10.3524;10.4002;10.3555;10.6317;10.7947;10.8524;10.9573;10.9347;10.9357;11.1342;11.5215;11.6857;11.8858;12.1038;12.2208;12.3824;12.5015;12.8756;13.3631;13.8414;14.3013;14.5403;15",3.08329,"0.0333333;0;0.966667"
27.3391,5.07595,2.28499,"1;1.05129;1.19113;1.27496;1.30212;1.41699;1.45839;1.87895;2.25057;2.51511;2.8288;3.02943;3.28626;3.48461;3.67015;4.08087;4.37223;4.76737;4.81767;5.12649;5.60039;5.8877;6.14078;6.24936;6.63804;6.88068;7.35023;7.58409;8.04972;8.26136;8.43719;8.74663;9.19489;9.60704;9.87282;10.2234;10.4519;10.8019;11.217;11.578;11.9834;12.4775;12.9042;13.1782;13.5563;13.727;14.1465;14.4441;14.8937;15.1336;15.5489;15.9167;16.1821;16.4401;16.6494;16.9485;17.1818;17.5825;17.812;17.9251;18.1871;18.4372;18.8505;19.2823;19.6615;20.0533;20.4328;20.6061;21.0021;20.8529;20.8857;20.8576;20.9094;20.9254;21","15;14.8497;14.4663;14.2068;13.7251;13.2559;12.9768;12.8728;12.7117;12.4489;12.0867;12.001;11.5858;11.2548;10.9983;10.7235;10.5803;10.3552;10.3302;10.0545;9.98698;9.64549;9.41612;9.1842;9.07264;8.99738;9.04722;8.95837;8.80296;8.73319;8.67309;8.54591;8.35341;8.22849;8.17108;7.97856;7.91115;8.01029;7.84597;7.91544;7.93638;7.89696;8.11133;8.23512;8.3251;8.4202;8.48987;8.86286;8.8488;8.94054;9.2141;9.50657;9.62731;9.84396;9.98413;10.3472;10.511;10.6976;10.9727;11.0499;11.4006;11.6987;11.9633;12.1429;12.3014;12.5163;12.6929;12.6758;12.8985;13.1349;13.5189;13.9262;14.0981;14.5823;15",3.21316,"0.0333333;0.0333333;0.933333"
27.6684,4.52046,2.32779,"1;1.14269;1.22969;1.26355;1.37566;1.48231;1.67546;1.87959;2.04926;2.34774;2.72026;3.12764;3.27907;3.5425;3.73684;4.04868;4.3976;4.73438;4.96464;5.12925;5.49792;5.74359;6.19896;6.48958;6.91296;7.12549;7.47361;7.92318;8.22185;8.53587;8.9729;9.30694;9.76895;10.1416;10.606;10.9668;11.194;11.6339;11.9117;12.3481;12.6327;13.0183;13.409;13.5676;13.9968;14.4687;14.7345;15.1417;15.5625;15.9534;16.29;16.6186;17.0385;17.0911;17.5239;17.9138;18.1353;18.4308;18.6789;18.9364;19.3996;19.611;19.8022;19.9328;20.2056;20.403;20.5789;20.7069;20.782;20.7882;20.7198;20.7397;20.8596;20.864;21","15;14.6054;14.2247;13.772;13.3567;13.0236;12.8511;12.4173;12.1912;11.9771;11.7814;11.5434;11.3424;11.1532;10.9623;10.783;10.4763;10.1589;9.90535;9.7485;9.42877;9.22729;9.06589;8.8628;8.72756;8.61124;8.3564;8.16246;8.07745;7.97954;8.06629;7.8834;7.82361;7.76528;7.73434;7.64473;7.6505;7.70223;7.65211;7.702;7.75686;7.78455;7.83571;7.87661;7.95368;7.98044;8.08392;8.15564;8.33231;8.55835;8.87017;9.0564;9.29746;9.34537;9.49594;9.75729;9.95202;10.0605;10.1552;10.2695;10.3178;10.6493;10.953;11.3816;11.7654;12.1465;12.4583;12.6151;13.0639;13.3632;13.5583;14.0308;14.4353;14.9163;15",3.31865,"0.0333333;0.0666667;0.9"
28.7792,4.60899,2.28977,"1;1.08748;1.09883;1.09794;1.14272;1.5181;1.71418;1.9835;2.1055;2.46041;2.65748;2.91741;3.28275;3.68385;4.04694;4.29729;4.60761;4.95751;5.34925;5.70314;5.95621;6.20266;6.31191;6.62455;6.9097;7.25197;7.56007;7.96775;8.27174;8.63569;9.09217;9.43879;9.8725;10.3505;10.8379;11.336;11.8279;12.2902;12.7149;13.1476;13.5254;13.906;14.3587;14.6425;15.0814;15.2123;15.656;15.8211;16.0628;16.2628;16.3763;16.7557;17.1705;17.5678;17.9415;18.2325;18.2186;18.3516;18.4669;18.6959;18.8905;19.2013;19.4305;19.8424;20.053;20.3304;20.6425;20.662;20.7169;20.9188;21.032;21.0487;21","15;14.5077;14.0078;13.5078;13.0099;12.766;12.5063;12.2969;12.1315;11.7794;11.6757;11.412;11.2012;10.9783;10.6768;10.3104;10.0188;9.69854;9.49229;9.18251;8.80099;8.57154;8.41414;8.29533;8.08829;7.9426;7.79831;7.56283;7.36159;7.1533;7.00338;6.89614;6.64735;6.79411;6.68248;6.63954;6.71624;6.75887;6.91279;7.0351;7.29907;7.47597;7.50888;7.56237;7.65509;7.73797;7.82143;7.96887;8.23544;8.31335;8.49185;8.71356;8.96539;9.19843;9.47706;9.70599;10.1532;10.5646;10.8732;11.1889;11.4003;11.5458;11.6543;11.9043;11.9608;12.3484;12.6801;13.1682;13.6316;14.065;14.4834;14.562;15",3.40467,"0.0333333;0.1;0.866667"
28.4519,3.87068,2.35894,"1;1.13143;1.21312;1.36959;1.394;1.45611;1.66648;1.71419;2.06656;2.41716;2.60665;2.66441;3.03093;3.32164;3.52614;3.76702;4.17235;4.42382;4.6661;5.03165;5.37403;5.70064;6.0029;6.34281;6.50194;6.8559;7.17371;7.62794;8.03854;8.38564;8.58677;8.89907;9.20544;9.66674;9.98784;10.2462;10.4251;10.4981;10.9225;11.1297;11.5167;11.9092;12.2671;12.375;12.7807;12.9888;13.3323;13.664;13.9214;14.0252;14.4313;14.6708;15.1145;15.3899;15.8043;16.1004;16.48;16.8398;17.1596;17.2962;17.7376;18.0058;18.2877;18.492;18.9095;19.2137;19.3494;19.5648;19.6631;19.9025;20.1702;20.1953;20.383;20.622;20.8284;20.777;20.9852;20.9614;21.0999;21.123;21.0036;21.0882;21","15;14.7547;14.5852;14.1668;13.9284;13.593;13.2035;12.9533;12.769;12.5458;12.3481;12.3055;11.9982;11.6253;11.1846;10.9021;10.6804;10.4828;10.3422;10.0291;9.70078;9.37686;9.17102;8.86549;8.63397;8.58849;8.29164;8.0877;7.87067;7.84347;7.70681;7.54661;7.43406;7.31089;7.13418;7.08793;7.05745;6.99356;6.98465;7.02213;7.00245;7.03398;7.10946;7.1114;7.26881;7.28852;7.33726;7.3649;7.46601;7.50996;7.54009;7.63222;7.73926;7.80249;7.9079;8.01918;8.11318;8.38862;8.77256;8.80225;8.96627;9.10539;9.26521;9.30435;9.4666;9.84743;9.97725;10.289;10.484;10.7703;11.1895;11.4105;11.7999;12.0129;12.4462;12.7382;13.0016;13.3204;13.499;13.9255;14.274;14.6655;15",3.43027,"0.0333333;0.133333;0.833333"
29.226,3.5027,2.43252,"1;1.30596;1.45005;1.58067;1.8064;1.96054;2.30866;2.61876;2.92714;3.09722;3.44902;3.72344;3.94708;4.26811;4.53572;4.63699;4.87481;5.00155;5.27609;5.5628;5.90442;6.05645;6.2805;6.61764;6.72029;7.08381;7.42945;7.65014;8.03134;8.44939;8.75591;9.16288;9.50779;9.77818;10.1529;10.4717;10.9711;11.4077;11.6039;12.009;12.3163;12.7834;13.2078;13.4995;13.8287;14.0353;14.3534;14.785;15.1398;15.4251;15.7407;16.0707;16.2168;16.6012;16.6333;16.8213;17.1369;17.5266;17.8973;18.1896;18.2755;18.3001;18.5805;18.992;19.1412;19.53;19.8248;20.0996;20.3173;20.6287;20.973;21.0025;21.0528;21.046;21.0582;20.8609;21","15;14.7206;14.2694;13.8872;13.4525;12.9899;12.9033;12.8499;12.5457;12.2017;11.8792;11.6888;11.5638;11.307;10.9271;10.5342;10.2952;10.0624;9.71389;9.31121;8.99915;8.61431;8.36874;8.13511;8.01373;7.68014;7.32412;7.16044;6.96834;6.7055;6.56892;6.4015;6.36023;6.40462;6.40464;6.36652;6.36425;6.4396;6.43122;6.5447;6.64711;6.67132;6.7648;6.83176;6.86591;6.96064;7.2165;7.41477;7.68258;7.85248;8.18459;8.28333;8.38218;8.66428;9.0353;9.33221;9.69366;9.80437;10.119;10.3461;10.831;11.0037;11.2696;11.5304;11.9697;11.9782;12.2368;12.3225;12.4738;12.755;12.9827;13.4063;13.8606;14.3521;14.477;14.8573;15",3.504,"0.0333333;0.166667;0.8"
29.5226,3.72811,2.34696,"1;1.19368;1.29679;1.42093;1.50762;1.6372;1.67575;1.95832;2.38077;2.81661;3.07089;3.28572;3.64679;3.87536;4.07195;4.37713;4.63683;4.75973;4.91504;5.22023;5.50813;5.84907;6.17022;6.37969;6.77997;7.13951;7.43289;7.52911;7.81907;8.24657;8.68043;9.06001;9.36503;9.81533;10.0857;10.5043;10.8274;11.0859;11.4353;11.7724;12.1153;12.4725;12.8394;13.023;13.4401;13.641;13.9645;14.4117;14.698;15.1576;15.4852;15.8241;16.0721;16.343;16.6584;16.9039;17.1326;17.3499;17.8306;18.2846;18.4894;18.665;18.9874;19.3844;19.7471;20.2054;20.5074;20.7632;21.0039;21.0729;21.2541;21.0509;21.0608;21.0536;21.1322;21.1098;21.1021;21.1214;21","15;14.7633;14.5624;14.1124;13.6199;13.137;13.0256;12.7538;12.4863;12.2428;12.0563;11.967;11.8261;11.6086;11.3816;11.0087;10.6915;10.4444;10.0739;9.82112;9.53987;9.31489;8.93179;8.68391;8.39254;8.08658;7.86518;7.75046;7.39955;7.2592;7.19404;7.04853;6.87859;6.6958;6.63429;6.59423;6.54203;6.58353;6.7512;6.82785;6.80103;6.7482;6.64853;6.64554;6.811;6.95638;7.04131;7.20891;7.40712;7.53501;7.75953;7.64375;8.01837;8.33509;8.58824;8.87711;9.29585;9.61187;9.68173;9.86602;9.94579;10.3603;10.5827;10.6541;10.8872;11.0538;11.1945;11.3638;11.6073;12.0762;12.4464;12.6369;12.9563;13.3691;13.6598;14.1126;14.2669;14.6795;15",3.52905,"0.0333333;0.2;0.766667"
29.3252,3.29908,2.55374,"1;1.11893;1.4631;1.63734;1.77632;1.96343;1.98511;2.00663;2.26406;2.65544;2.74439;3.07545;3.36388;3.52603;3.59624;3.85212;3.9634;4.21561;4.39708;4.61552;4.88844;5.1745;5.34947;5.6238;5.81274;6.22437;6.49938;6.73404;6.88043;7.10246;7.47008;7.8933;8.04199;8.3044;8.77019;9.11173;9.56567;9.95278;10.4306;10.7378;11.1196;11.4073;11.6664;12.0011;12.3482;12.7585;13.1141;13.5709;13.8137;14.1469;14.3985;14.8069;15.207;15.6154;16.0587;16.4544;16.8557;17.1335;17.3129;17.5539;17.7224;18.0141;18.3658;18.6674;18.9024;19.219;19.4976;19.568;19.7322;19.9884;20.1425;20.3533;20.3887;20.4123;20.3476;20.3755;20.2926;20.4213;20.5823;20.653;21","15;14.8832;14.6599;14.529;14.1625;13.7046;13.2581;12.9496;12.6454;12.3419;12.1492;11.8412;11.5044;11.1601;11.0616;10.7511;10.5123;10.301;9.88868;9.65836;9.39298;9.13308;8.93261;8.79463;8.33637;8.27021;8.07175;7.94774;7.68346;7.5093;7.2874;7.12672;6.88492;6.82782;6.78161;6.76002;6.71531;6.44728;6.40634;6.37824;6.35294;6.37809;6.43958;6.45882;6.43509;6.57814;6.70968;6.7389;6.73317;6.85036;6.97495;7.20743;7.35621;7.54614;7.71123;7.87059;8.10102;8.27687;8.48117;8.74983;9.06877;9.23502;9.44383;9.72131;9.78719;10.1205;10.3178;10.6185;10.9446;11.2954;11.3413;11.7054;12.0743;12.5005;12.845;13.2125;13.5696;13.9603;14.3894;14.698;15",3.62003,"0.0333333;0.233333;0.733333"
29.616,3.61758,2.50636,"1;1.2632;1.33411;1.53464;1.68244;1.73526;1.9174;2.14712;2.3251;2.47781;2.63584;3.00187;3.28547;3.47;3.51409;3.90216;4.09803;4.34579;4.40681;4.45178;4.63197;4.93745;5.1504;5.56464;5.6493;5.90215;6.26879;6.70299;7.10534;7.43029;7.6578;7.87377;8.25234;8.6478;9.03558;9.31457;9.33233;9.82875;10.2274;10.6888;10.9734;11.3236;11.5412;11.8453;12.2133;12.523;12.7254;13.1076;13.5662;14.0132;14.4725;14.8091;15.0341;15.3644;15.414;15.6369;15.7276;16.0169;16.2699;16.4956;16.8654;17.0897;17.3946;17.6355;17.9039;18.1696;18.3749;18.5667;18.9035;19.2101;19.3465;19.6501;20.0285;20.3472;20.7954;20.9842;20.9919;21.0123;20.9925;20.9617;20.6364;21","15;14.6393;14.2215;13.797;13.3318;13.0121;12.8175;12.605;12.3688;12.0592;11.7457;11.4493;11.2706;10.8656;10.7034;10.5664;10.4046;10.0074;9.77564;9.42417;9.15496;8.95412;8.69669;8.42013;8.31874;7.90176;7.57944;7.35136;7.07393;6.93243;6.74152;6.59351;6.55565;6.48884;6.42181;6.38688;6.36978;6.40324;6.29915;6.42123;6.43675;6.57501;6.57219;6.58466;6.58246;6.61108;6.67205;6.87799;6.99762;7.13202;7.26728;7.43467;7.51503;7.70783;7.72799;7.82052;8.07871;8.43077;8.50498;8.65784;8.78194;8.89648;9.23867;9.3369;9.49198;9.84477;10.0092;10.4313;10.7318;11.0579;11.4495;11.7565;11.9733;12.348;12.5143;12.8285;13.234;13.7113;14.0543;14.463;14.6674;15",3.70634,"0.0333333;0.266667;0.7"
29.572,3.46385,2.43402,"1;1.19335;1.37989;1.44017;1.53012;1.72317;2.00789;1.97323;2.26584;2.63654;2.83435;3.1059;3.41305;3.6677;3.8049;3.93942;4.06213;4.45174;4.58029;4.77072;4.88876;5.05269;5.44057;5.73993;5.85173;6.15806;6.45358;6.7115;7.11809;7.44371;7.67145;7.88569;8.14551;8.36088;8.71963;9.16339;9.60821;9.89553;10.1126;10.5766;10.9712;11.2822;11.758;12.1195;12.6019;12.9897;13.3358;13.7014;14.0241;14.184;14.3379;14.5504;14.8776;15.2528;15.4257;15.7332;15.9935;16.4221;16.8882;17.1978;17.3307;17.6587;18.0447;18.3222;18.6891;18.9748;19.1881;19.3468;19.5525;19.6221;19.8777;20.175;20.4914;20.5683;20.7584;20.7774;20.8663;20.7935;20.8588;21","15;14.7422;14.3756;13.8967;13.6685;13.4541;13.0948;12.9204;12.6134;12.3931;12.1155;12.0357;11.8805;11.5805;11.4102;11.0888;10.8003;10.488;10.0388;9.67744;9.49833;9.14825;8.91642;8.59244;8.40788;8.08048;7.95072;7.7754;7.52817;7.33533;7.06992;6.92701;6.75175;6.6215;6.47552;6.298;6.17369;6.0464;5.98645;5.96523;5.78371;5.92602;5.96345;5.9307;5.9988;6.09309;6.13336;6.35325;6.52538;6.73489;6.99296;7.31526;7.45074;7.60521;7.72652;7.76187;7.78964;8.0264;8.19107;8.41072;8.49889;8.74851;9.01772;9.31053;9.57411;9.89841;10.1642;10.5366;10.9768;11.377;11.76;12.0884;12.3927;12.8049;12.9909;13.4646;13.9346;14.3422;14.7601;15",3.64757,"0.0333333;0.3;0.666667"
29.8737,3.31239,2.39992,"1;1.21373;1.49362;1.60668;1.75527;1.83308;1.88125;2.1232;2.30906;2.61209;2.85921;3.03955;3.16295;3.321;3.48785;3.60352;3.80284;3.97768;4.13855;4.47174;4.76629;5.0088;5.24409;5.47462;5.81012;5.90757;6.35411;6.64041;6.80993;7.06252;7.37495;7.5198;7.98302;8.193;8.59694;8.91421;9.16817;9.43072;9.88076;9.9548;10.4162;10.7415;11.0554;11.3527;11.7387;12.2269;12.6788;12.9234;13.2672;13.4613;13.8014;14.1542;14.5061;14.6429;14.8748;15.2;15.4684;15.6176;15.9721;16.3294;16.6467;16.8778;17.0842;17.159;17.1984;17.4871;17.8038;18.1419;18.3211;18.668;18.9329;19.1546;19.2784;19.4223;19.6261;19.7968;20.0051;20.0929;20.2369;20.4486;20.6713;20.7523;20.7737;20.8872;20.9175;20.845;20.915;21","15;14.7491;14.3359;14.0564;13.709;13.2306;12.9281;12.7173;12.4999;12.238;12.0418;11.7618;11.5639;11.2174;10.9789;10.7991;10.354;10.1073;9.81554;9.56768;9.19149;9.03781;8.70289;8.42608;8.18825;8.14949;7.9283;7.77759;7.69835;7.39772;7.18198;7.03999;6.88094;6.75294;6.65166;6.36582;6.11714;6.08638;5.94202;5.95695;5.85306;5.75127;5.78998;5.78852;5.82128;5.71321;5.86883;5.80408;5.80974;5.83473;5.94832;6.22085;6.40222;6.38995;6.37165;6.44496;6.61052;6.72995;6.90316;7.16486;7.40436;7.65164;7.94184;8.08039;8.17895;8.48448;8.71033;8.85711;8.93301;9.25073;9.56268;9.94374;10.2884;10.5454;10.9672;11.1442;11.5296;11.7645;12.2409;12.3429;12.651;12.9709;13.3576;13.5203;13.9258;14.3616;14.6429;15",3.61986,"0.0333333;0.333333;0.633333"
22.4543,2.71746,11.2271,"1;1.32634;1.59847;1.90415;2.39983;2.81921;3.23154;3.48941;3.74308;4.13529;4.41334;4.75208;4.9707;5.25586;5.36869;5.6428;5.86269;6.10868;6.14155;6.52486;6.7367;7.11574;7.50727;7.64403;8.08829;8.46274;8.8376;9.22796;9.57359;10.0251;10.2413;10.6391;11.0338;11.3645;11.6082;12.0247;12.3949;12.7443;13.2422;13.7154;14.0447;14.4159;14.8585;15.0148;15.4417;15.5926;16.0263;16.2025;16.5537;16.981;17.4736;17.8454;18.3069;18.5414;18.7672;19.2015;19.2945;19.6672;20.0987;20.4377;20.7982;21","15;15.0295;15.0743;15.1345;15.2001;15.4124;15.5864;15.8152;15.9192;16.0871;16.2544;16.5436;16.9138;17.0903;17.2652;17.4682;17.6684;17.7971;17.8248;18.0943;18.1881;18.3171;18.3481;18.4865;18.7159;18.9003;19.001;19.0809;18.7599;18.8881;18.8509;18.8143;18.6747;18.4965;18.5544;18.306;18.3345;18.2178;18.1719;18.0805;18.0896;18.0537;17.917;17.9203;17.8154;17.7253;17.5747;17.4105;17.1421;17.0592;16.9745;16.7508;16.6026;16.5331;16.3817;16.2804;16.2191;15.9016;15.7502;15.5907;15.3643;15",8.48115,"0.0333333;0.366667;0.6"
29.8389,3.45644,2.44228,"1;1.21907;1.37016;1.55122;1.61436;1.74178;1.83998;2.25629;2.5585;2.825;3.01828;3.2512;3.40542;3.46538;3.65239;3.8318;4.15182;4.42233;4.64825;4.83626;5.02102;5.2772;5.46693;5.78238;6.05947;6.40191;6.64718;7.01702;7.37406;7.79295;7.97139;8.28257;8.56796;8.98722;9.36944;9.63681;10.0234;10.4976;10.8304;11.2049;11.5358;11.7852;12.2557;12.4645;12.854;13.2851;13.483;13.8184;14.2661;14.5534;14.8067;15.1137;15.4264;15.7654;15.9206;16.2407;16.4949;16.8561;17.1282;17.4416;17.7431;18.0339;18.3112;18.4823;18.7929;18.9677;19.1332;19.243;19.4478;19.7943;20.2395;20.4552;20.7945;21.2089;21.2944;21.4013;21.4271;21.4648;21.3911;21.289;21.1737;20.9228;21","15;14.6279;14.361;14.0391;13.878;13.416;12.9538;12.7795;12.5108;12.1758;12.0411;11.7086;11.3622;11.1151;10.8014;10.602;10.3227;10.0568;9.68099;9.24693;9.03651;8.67459;8.47051;8.17778;7.8715;7.68693;7.55511;7.22886;7.13737;6.99655;6.87915;6.64236;6.49302;6.44022;6.30706;6.24974;6.21945;6.18187;6.24282;6.17562;6.26436;6.32936;6.45781;6.52343;6.56119;6.67456;6.70696;6.77462;6.92704;7.02552;7.20648;7.38378;7.57882;7.80836;7.98683;8.1832;8.40755;8.59745;8.78109;9.09044;9.41932;9.62319;9.99614;10.2016;10.3658;10.7359;11.1867;11.3028;11.4461;11.7322;11.7059;12.0042;12.0035;12.2613;12.457;12.8161;13.2544;13.6764;14.0322;14.2019;14.5841;14.7822;15",3.76117,"0.0333333;0.4;0.566667"
30.7345,3.15606,2.57905,"1;1.208;1.49307;1.58933;1.70889;1.79159;1.97504;2.1624;2.40168;2.69657;2.96777;3.23083;3.43896;3.71234;4.03708;4.19818;4.45602;4.53704;4.80628;5.03071;5.31291;5.70096;5.95285;6.1822;6.4335;6.67408;7.07143;7.43671;7.58902;7.90013;8.1363;8.38684;8.744;9.13737;9.53398;10.0095;10.3958;10.7367;11.0694;11.4007;11.7558;12.1444;12.4945;12.9296;13.0179;13.3014;13.642;14.1152;14.5065;14.6402;14.9681;15.3813;15.8147;16.1658;16.5059;16.829;17.2062;17.3222;17.7259;18.1668;18.5428;18.6294;18.7935;19.0085;19.2422;19.6174;19.8027;20.151;20.3373;20.2506;20.368;20.4164;20.6877;20.8591;21.197;21.5033;21.5612;21.5492;21.5716;21.4421;21.1831;20.9897;21","15;14.9149;14.5844;14.4455;14.2201;14.0431;13.6439;13.3167;12.908;12.512;12.2226;11.8497;11.48;11.142;10.8427;10.659;10.2553;10.0461;9.79872;9.40563;8.9949;8.71039;8.42381;8.19519;8.06676;7.8502;7.70777;7.38429;7.31236;7.15017;7.07914;6.97952;6.72921;6.7108;6.40984;6.32148;6.25605;6.09089;5.81744;5.79764;5.65081;5.65974;5.68948;5.79816;5.81908;5.91466;6.10437;6.23236;6.07479;6.11849;6.44022;6.57334;6.62367;6.90547;7.26649;7.33183;7.48657;7.7566;7.94405;8.03699;8.31689;8.60657;8.97424;9.1865;9.54506;9.6394;9.98531;10.2923;10.6002;10.9336;11.3155;11.3708;11.7703;12.1792;12.4172;12.689;13.0371;13.5123;14.0113;14.3076;14.7209;14.9617;15",3.7676,"0.0333333;0.433333;0.533333"
26.1501,2.55519,13.075,"1;1.32222;1.72367;2.1619;2.56423;2.90379;3.4;3.7158;4.21168;4.63656;5.09998;5.46785;5.85367;6.24857;6.73043;7.22789;7.71323;8.21111;8.7096;9.14372;9.60113;9.88933;10.3493;10.7375;11.0109;11.4106;11.7675;11.9126;12.2573;12.7244;13.2224;13.3724;13.8721;14.2672;14.5096;15.0008;15.4987;15.9278;16.4276;16.9275;17.0493;17.4025;17.8363;18.1451;18.626;19.0429;19.2871;19.7554;20.2419;20.3382;20.4761;20.8741;21.1055;21.0556;21.1626;21","15;15.242;15.4949;15.7356;16.0325;16.3995;16.4609;16.8486;16.9127;17.1763;17.364;17.7026;18.0207;18.3273;18.4608;18.4105;18.2903;18.2443;18.2055;18.4536;18.2517;18.6602;18.8564;19.1714;19.59;19.8905;20.0373;20.0642;20.293;20.1147;20.0705;20.5475;20.5295;20.223;20.2562;20.2063;20.1612;19.9045;19.9203;19.9298;19.4459;19.1462;19.0286;18.6354;18.7721;18.4959;18.0596;17.8843;17.7692;17.2786;16.798;16.4953;16.0521;15.5546;15.0662;15",8.60162,"0.0333333;0.466667;0.5"
